time,distance,kf[0].R,kf_distance[0],tune_q[0],,
1290,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.001,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.002,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.003,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.004,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.005,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.006,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.007,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.008,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.009,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.01,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.011,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.012,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.013,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.014,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.015,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.016,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.017,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.018,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.019,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.02,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.021,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.022,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.023,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.024,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.025,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.026,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.027,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.028,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.029,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.03,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.031,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.032,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.033,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.034,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.035,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.036,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.037,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.038,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.039,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.04,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.041,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.042,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.043,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.044,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.045,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.046,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.047,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.048,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.049,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.05,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.051,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.052,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.053,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.054,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.055,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.056,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.057,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.058,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.059,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.06,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.061,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.062,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.063,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.064,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.065,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.066,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.067,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.068,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.069,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.07,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.071,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.072,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.073,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.074,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.075,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.076,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.077,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.078,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.079,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.08,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.081,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.082,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.083,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.084,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.085,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.086,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.087,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.088,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.089,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.09,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.091,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.092,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.093,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.094,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.095,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.096,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.097,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.098,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.099,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.1,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.101,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.102,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.103,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.104,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.105,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.106,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.107,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.108,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.109,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.11,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.111,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.112,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.113,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.114,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.115,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.116,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.117,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.118,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.119,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.12,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.121,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.122,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.123,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.124,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.125,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.126,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.127,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.128,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.129,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.13,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.131,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.132,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.133,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.134,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.135,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.136,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.137,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.138,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.139,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.14,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.141,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.142,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.143,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.144,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.145,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.146,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.147,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.148,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.149,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.15,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.151,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.152,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.153,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.154,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.155,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.156,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.157,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.158,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.159,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.16,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.161,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.162,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.163,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.164,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.165,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.166,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.167,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.168,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.169,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.17,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.171,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.172,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.173,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.174,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.175,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.176,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.177,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.178,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.179,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.18,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.181,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.182,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.183,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.184,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.185,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.186,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.187,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.188,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.189,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.19,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.191,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.192,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.193,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.194,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.195,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.196,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.197,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.198,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.199,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.2,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.201,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.202,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.203,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.204,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.205,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.206,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.207,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.208,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.209,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.21,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.211,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.212,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.213,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.214,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.215,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.216,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.217,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.218,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.219,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.22,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.221,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.222,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.223,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.224,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.225,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.226,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.227,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.228,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.229,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.23,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.231,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.232,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.233,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.234,15.75900078,6.04E-05,15.75903797,1.00E-08,,
1290.235,15.75900078,6.04E-05,15.75903797,1.00E-08,,
