time,distance,kf[0].R,kf_distance[0],tune_q[0],,
894.227,12.7840004,6.04E-05,12.78774643,1.00E-08,,
894.228,12.7840004,6.04E-05,12.78769875,1.00E-08,,
894.229,12.7840004,6.04E-05,12.78765106,1.00E-08,,
894.23,12.7840004,6.04E-05,12.78760433,1.00E-08,,
894.231,12.7840004,6.04E-05,12.78755856,1.00E-08,,
894.232,12.7840004,6.04E-05,12.78751278,1.00E-08,,
894.233,12.7840004,6.04E-05,12.78746796,1.00E-08,,
894.234,12.7840004,6.04E-05,12.78742409,1.00E-08,,
894.235,12.7840004,6.04E-05,12.78738022,1.00E-08,,
894.236,12.7840004,6.04E-05,12.7873373,1.00E-08,,
894.237,12.7840004,6.04E-05,12.78729439,1.00E-08,,
894.238,12.7840004,6.04E-05,12.78725243,1.00E-08,,
894.239,12.7840004,6.04E-05,12.78721046,1.00E-08,,
894.24,12.7840004,6.04E-05,12.78716946,1.00E-08,,
894.241,12.7840004,6.04E-05,12.7871294,1.00E-08,,
894.242,12.7840004,6.04E-05,12.78708935,1.00E-08,,
894.243,12.7840004,6.04E-05,12.78705025,1.00E-08,,
894.244,12.7840004,6.04E-05,12.78701115,1.00E-08,,
894.245,12.7840004,6.04E-05,12.786973,1.00E-08,,
894.246,12.7840004,6.04E-05,12.78693485,1.00E-08,,
894.247,12.7840004,6.04E-05,12.78689766,1.00E-08,,
894.248,12.7840004,6.04E-05,12.78686047,1.00E-08,,
894.249,12.7840004,6.04E-05,12.78682423,1.00E-08,,
894.25,12.7840004,6.04E-05,12.78678799,1.00E-08,,
894.251,12.7840004,6.04E-05,12.7867527,1.00E-08,,
894.252,12.7840004,6.04E-05,12.78671741,1.00E-08,,
894.253,12.7840004,6.04E-05,12.78668308,1.00E-08,,
894.254,12.7840004,6.04E-05,12.78664875,1.00E-08,,
894.255,12.7840004,6.04E-05,12.78661442,1.00E-08,,
894.256,12.7840004,6.04E-05,12.78658104,1.00E-08,,
894.257,12.7840004,6.04E-05,12.78654766,1.00E-08,,
894.258,12.7840004,6.04E-05,12.78651524,1.00E-08,,
894.259,12.7840004,6.04E-05,12.78648281,1.00E-08,,
894.26,12.7840004,6.04E-05,12.78645134,1.00E-08,,
894.261,12.7840004,6.04E-05,12.78641987,1.00E-08,,
894.262,12.7840004,6.04E-05,12.78638935,1.00E-08,,
894.263,12.7840004,6.04E-05,12.78635883,1.00E-08,,
894.264,12.7840004,6.04E-05,12.78632832,1.00E-08,,
894.265,12.7840004,6.04E-05,12.78629875,1.00E-08,,
894.266,12.7840004,6.04E-05,12.78626919,1.00E-08,,
894.267,12.7840004,6.04E-05,12.78624058,1.00E-08,,
894.268,12.7840004,6.04E-05,12.78621197,1.00E-08,,
894.269,12.7840004,6.04E-05,12.78618336,1.00E-08,,
894.27,12.7840004,6.04E-05,12.7861557,1.00E-08,,
894.271,12.7840004,6.04E-05,12.78612804,1.00E-08,,
894.272,12.7840004,6.04E-05,12.78610039,1.00E-08,,
894.273,12.7840004,6.04E-05,12.78607368,1.00E-08,,
894.274,12.7840004,6.04E-05,12.78604698,1.00E-08,,
894.275,12.7840004,6.04E-05,12.78602123,1.00E-08,,
894.276,12.7840004,6.04E-05,12.78599548,1.00E-08,,
894.277,12.7840004,6.04E-05,12.78596973,1.00E-08,,
894.278,12.7840004,6.04E-05,12.78594494,1.00E-08,,
894.279,12.7840004,6.04E-05,12.78592014,1.00E-08,,
894.28,12.7840004,6.04E-05,12.78589535,1.00E-08,,
894.281,12.7840004,6.04E-05,12.78587151,1.00E-08,,
894.282,12.7840004,6.04E-05,12.78584766,1.00E-08,,
894.283,12.7840004,6.04E-05,12.78582382,1.00E-08,,
894.284,12.7840004,6.04E-05,12.78580093,1.00E-08,,
894.285,12.7840004,6.04E-05,12.78577805,1.00E-08,,
894.286,12.7840004,6.04E-05,12.78575516,1.00E-08,,
894.287,12.7840004,6.04E-05,12.78573227,1.00E-08,,
894.288,12.7840004,6.04E-05,12.78571033,1.00E-08,,
894.289,12.7840004,6.04E-05,12.7856884,1.00E-08,,
894.29,12.7840004,6.04E-05,12.78566647,1.00E-08,,
894.291,12.7840004,6.04E-05,12.78564548,1.00E-08,,
894.292,12.7840004,6.04E-05,12.7856245,1.00E-08,,
894.293,12.7840004,6.04E-05,12.78560352,1.00E-08,,
894.294,12.7840004,6.04E-05,12.7855835,1.00E-08,,
894.295,12.7840004,6.04E-05,12.78556347,1.00E-08,,
894.296,12.7840004,6.04E-05,12.78554344,1.00E-08,,
894.297,12.7840004,6.04E-05,12.78552341,1.00E-08,,
894.298,12.7840004,6.04E-05,12.78550434,1.00E-08,,
894.299,12.7840004,6.04E-05,12.78548527,1.00E-08,,
894.3,12.7840004,6.04E-05,12.78546619,1.00E-08,,
894.301,12.7840004,6.04E-05,12.78544712,1.00E-08,,
894.302,12.7840004,6.04E-05,12.785429,1.00E-08,,
894.303,12.7840004,6.04E-05,12.78541088,1.00E-08,,
894.304,12.7840004,6.04E-05,12.78539276,1.00E-08,,
894.305,12.7840004,6.04E-05,12.78537464,1.00E-08,,
894.306,12.7840004,6.04E-05,12.78535748,1.00E-08,,
894.307,12.7840004,6.04E-05,12.78534031,1.00E-08,,
894.308,12.7840004,6.04E-05,12.78532314,1.00E-08,,
894.309,12.7840004,6.04E-05,12.78530598,1.00E-08,,
894.31,12.7840004,6.04E-05,12.78528881,1.00E-08,,
894.311,12.7840004,6.04E-05,12.7852726,1.00E-08,,
894.312,12.7840004,6.04E-05,12.78525639,1.00E-08,,
894.313,12.7840004,6.04E-05,12.78524017,1.00E-08,,
894.314,12.7840004,6.04E-05,12.78522396,1.00E-08,,
894.315,12.7840004,6.04E-05,12.7852087,1.00E-08,,
894.316,12.7840004,6.04E-05,12.78519344,1.00E-08,,
894.317,12.7840004,6.04E-05,12.78517818,1.00E-08,,
894.318,12.7840004,6.04E-05,12.78516293,1.00E-08,,
894.319,12.7840004,6.04E-05,12.78514767,1.00E-08,,
894.32,12.7840004,6.04E-05,12.78513336,1.00E-08,,
894.321,12.7840004,6.04E-05,12.78511906,1.00E-08,,
894.322,12.7840004,6.04E-05,12.78510475,1.00E-08,,
894.323,12.7840004,6.04E-05,12.78509045,1.00E-08,,
894.324,12.7840004,6.04E-05,12.78507614,1.00E-08,,
894.325,12.7840004,6.04E-05,12.78506279,1.00E-08,,
894.326,12.7840004,6.04E-05,12.78504944,1.00E-08,,
894.327,12.7840004,6.04E-05,12.78503609,1.00E-08,,
894.328,12.7840004,6.04E-05,12.78502274,1.00E-08,,
894.329,12.7840004,6.04E-05,12.78500938,1.00E-08,,
894.33,12.7840004,6.04E-05,12.78499603,1.00E-08,,
894.331,12.7840004,6.04E-05,12.78498363,1.00E-08,,
894.332,12.7840004,6.04E-05,12.78497124,1.00E-08,,
894.333,12.7840004,6.04E-05,12.78495884,1.00E-08,,
894.334,12.7840004,6.04E-05,12.78494644,1.00E-08,,
894.335,12.7840004,6.04E-05,12.78493404,1.00E-08,,
894.336,12.7840004,6.04E-05,12.78492165,1.00E-08,,
894.337,12.7840004,6.04E-05,12.7849102,1.00E-08,,
894.338,12.7840004,6.04E-05,12.78489876,1.00E-08,,
894.339,12.7840004,6.04E-05,12.78488731,1.00E-08,,
894.34,12.7840004,6.04E-05,12.78487587,1.00E-08,,
894.341,12.7840004,6.04E-05,12.78486443,1.00E-08,,
894.342,12.7840004,6.04E-05,12.78485298,1.00E-08,,
894.343,12.76700115,6.04E-05,12.78462505,1.00E-08,,
894.344,12.76700115,6.04E-05,12.78439999,1.00E-08,,
894.345,12.76700115,6.04E-05,12.78417778,1.00E-08,,
894.346,12.76700115,6.04E-05,12.78395844,1.00E-08,,
894.347,12.76700115,6.04E-05,12.78374195,1.00E-08,,
894.348,12.76700115,6.04E-05,12.78352833,1.00E-08,,
894.349,12.76700115,6.04E-05,12.78331661,1.00E-08,,
894.35,12.76700115,6.04E-05,12.78310776,1.00E-08,,
894.351,12.76700115,6.04E-05,12.78290176,1.00E-08,,
894.352,12.76700115,6.04E-05,12.78269863,1.00E-08,,
894.353,12.76700115,6.04E-05,12.78249836,1.00E-08,,
894.354,12.76700115,6.04E-05,12.7823,1.00E-08,,
894.355,12.76700115,6.04E-05,12.78210449,1.00E-08,,
894.356,12.76700115,6.04E-05,12.78191185,1.00E-08,,
894.357,12.76700115,6.04E-05,12.78172112,1.00E-08,,
894.358,12.76700115,6.04E-05,12.78153324,1.00E-08,,
894.359,12.76700115,6.04E-05,12.78134727,1.00E-08,,
894.36,12.76700115,6.04E-05,12.78116417,1.00E-08,,
894.361,12.76700115,6.04E-05,12.78098297,1.00E-08,,
894.362,12.76700115,6.04E-05,12.78080463,1.00E-08,,
894.363,12.76700115,6.04E-05,12.7806282,1.00E-08,,
894.364,12.76700115,6.04E-05,12.78045368,1.00E-08,,
894.365,12.76700115,6.04E-05,12.78028202,1.00E-08,,
894.366,12.76700115,6.04E-05,12.78011227,1.00E-08,,
894.367,12.76700115,6.04E-05,12.77994442,1.00E-08,,
894.368,12.76700115,6.04E-05,12.77977848,1.00E-08,,
894.369,12.76700115,6.04E-05,12.7796154,1.00E-08,,
894.37,12.76700115,6.04E-05,12.77945423,1.00E-08,,
894.371,12.76700115,6.04E-05,12.77929497,1.00E-08,,
894.372,12.76700115,6.04E-05,12.77913761,1.00E-08,,
894.373,12.76700115,6.04E-05,12.77898216,1.00E-08,,
894.374,12.76700115,6.04E-05,12.77882862,1.00E-08,,
894.375,12.76700115,6.04E-05,12.77867699,1.00E-08,,
894.376,12.76700115,6.04E-05,12.77852726,1.00E-08,,
894.377,12.76700115,6.04E-05,12.77837944,1.00E-08,,
894.378,12.76700115,6.04E-05,12.77823353,1.00E-08,,
894.379,12.76700115,6.04E-05,12.77808952,1.00E-08,,
894.38,12.76700115,6.04E-05,12.77794743,1.00E-08,,
894.381,12.76700115,6.04E-05,12.77780724,1.00E-08,,
894.382,12.76700115,6.04E-05,12.77766895,1.00E-08,,
894.383,12.76700115,6.04E-05,12.77753258,1.00E-08,,
894.384,12.76700115,6.04E-05,12.77739811,1.00E-08,,
894.385,12.76700115,6.04E-05,12.77726555,1.00E-08,,
894.386,12.76700115,6.04E-05,12.77713394,1.00E-08,,
894.387,12.76700115,6.04E-05,12.77700424,1.00E-08,,
894.388,12.76700115,6.04E-05,12.77687645,1.00E-08,,
894.389,12.76700115,6.04E-05,12.77675056,1.00E-08,,
894.39,12.76700115,6.04E-05,12.77662563,1.00E-08,,
894.391,12.76700115,6.04E-05,12.77650261,1.00E-08,,
894.392,12.76700115,6.04E-05,12.77638149,1.00E-08,,
894.393,12.76700115,6.04E-05,12.77626133,1.00E-08,,
894.394,12.76700115,6.04E-05,12.77614307,1.00E-08,,
894.395,12.76700115,6.04E-05,12.77602577,1.00E-08,,
894.396,12.76700115,6.04E-05,12.77591038,1.00E-08,,
894.397,12.76700115,6.04E-05,12.77579689,1.00E-08,,
894.398,12.76700115,6.04E-05,12.77568436,1.00E-08,,
894.399,12.76700115,6.04E-05,12.77557373,1.00E-08,,
894.4,12.76700115,6.04E-05,12.77546406,1.00E-08,,
894.401,12.76700115,6.04E-05,12.77535629,1.00E-08,,
894.402,12.76700115,6.04E-05,12.77524948,1.00E-08,,
894.403,12.76700115,6.04E-05,12.77514362,1.00E-08,,
894.404,12.76700115,6.04E-05,12.77503967,1.00E-08,,
894.405,12.76700115,6.04E-05,12.77493668,1.00E-08,,
894.406,12.76700115,6.04E-05,12.77483559,1.00E-08,,
894.407,12.76700115,6.04E-05,12.77473545,1.00E-08,,
894.408,12.76700115,6.04E-05,12.77463627,1.00E-08,,
894.409,12.76700115,6.04E-05,12.77453899,1.00E-08,,
894.41,12.76700115,6.04E-05,12.77444267,1.00E-08,,
894.411,12.76700115,6.04E-05,12.77434731,1.00E-08,,
894.412,12.76700115,6.04E-05,12.77425385,1.00E-08,,
894.413,12.76700115,6.04E-05,12.77416134,1.00E-08,,
894.414,12.76700115,6.04E-05,12.77406979,1.00E-08,,
894.415,12.76700115,6.04E-05,12.77397919,1.00E-08,,
894.416,12.76700115,6.04E-05,12.77388954,1.00E-08,,
894.417,12.76700115,6.04E-05,12.7738018,1.00E-08,,
894.418,12.76700115,6.04E-05,12.77371502,1.00E-08,,
894.419,12.76700115,6.04E-05,12.77362919,1.00E-08,,
894.42,12.76700115,6.04E-05,12.77354431,1.00E-08,,
894.421,12.76700115,6.04E-05,12.77346039,1.00E-08,,
894.422,12.76700115,6.04E-05,12.77337742,1.00E-08,,
894.423,12.76700115,6.04E-05,12.77329636,1.00E-08,,
894.424,12.76700115,6.04E-05,12.77321625,1.00E-08,,
894.425,12.76700115,6.04E-05,12.77313709,1.00E-08,,
894.426,12.76700115,6.04E-05,12.77305889,1.00E-08,,
894.427,12.76700115,6.04E-05,12.77298164,1.00E-08,,
894.428,12.76700115,6.04E-05,12.77290535,1.00E-08,,
894.429,12.76700115,6.04E-05,12.77283001,1.00E-08,,
894.43,12.76700115,6.04E-05,12.77275562,1.00E-08,,
894.431,12.76700115,6.04E-05,12.77268219,1.00E-08,,
894.432,12.76700115,6.04E-05,12.77260971,1.00E-08,,
894.433,12.76700115,6.04E-05,12.77253819,1.00E-08,,
894.434,12.76700115,6.04E-05,12.77246761,1.00E-08,,
894.435,12.76700115,6.04E-05,12.77239799,1.00E-08,,
894.436,12.76700115,6.04E-05,12.77232933,1.00E-08,,
894.437,12.76700115,6.04E-05,12.77226162,1.00E-08,,
894.438,12.76700115,6.04E-05,12.77219391,1.00E-08,,
894.439,12.76700115,6.04E-05,12.77212715,1.00E-08,,
894.44,12.76700115,6.04E-05,12.77206135,1.00E-08,,
894.441,12.76700115,6.04E-05,12.7719965,1.00E-08,,
894.442,12.76700115,6.04E-05,12.7719326,1.00E-08,,
894.443,12.76700115,6.04E-05,12.77186966,1.00E-08,,
894.444,12.76700115,6.04E-05,12.77180767,1.00E-08,,
894.445,12.76700115,6.04E-05,12.77174664,1.00E-08,,
894.446,12.76700115,6.04E-05,12.7716856,1.00E-08,,
894.447,12.76700115,6.04E-05,12.77162552,1.00E-08,,
894.448,12.76700115,6.04E-05,12.77156639,1.00E-08,,
894.449,12.76700115,6.04E-05,12.77150822,1.00E-08,,
894.45,12.76700115,6.04E-05,12.771451,1.00E-08,,
894.451,12.76700115,6.04E-05,12.77139378,1.00E-08,,
894.452,12.76700115,6.04E-05,12.77133751,1.00E-08,,
894.453,12.76700115,6.04E-05,12.7712822,1.00E-08,,
894.454,12.76700115,6.04E-05,12.77122784,1.00E-08,,
894.455,12.76700115,6.04E-05,12.77117348,1.00E-08,,
894.456,12.76700115,6.04E-05,12.77112007,1.00E-08,,
894.457,12.76700115,6.04E-05,12.77106762,1.00E-08,,
894.458,12.76700115,6.04E-05,12.77101517,1.00E-08,,
894.459,12.76700115,6.04E-05,12.77096367,1.00E-08,,
894.46,12.76700115,6.04E-05,12.77091312,1.00E-08,,
894.461,12.76700115,6.04E-05,12.77086353,1.00E-08,,
894.462,12.76700115,6.04E-05,12.77081394,1.00E-08,,
894.463,12.7840004,6.04E-05,12.77098274,1.00E-08,,
894.464,12.7840004,6.04E-05,12.77114964,1.00E-08,,
894.465,12.7840004,6.04E-05,12.77131367,1.00E-08,,
894.466,12.7840004,6.04E-05,12.77147579,1.00E-08,,
894.467,12.7840004,6.04E-05,12.77163601,1.00E-08,,
894.468,12.7840004,6.04E-05,12.77179432,1.00E-08,,
894.469,12.7840004,6.04E-05,12.77195072,1.00E-08,,
894.47,12.7840004,6.04E-05,12.77210522,1.00E-08,,
894.471,12.7840004,6.04E-05,12.77225685,1.00E-08,,
894.472,12.7840004,6.04E-05,12.77240658,1.00E-08,,
894.473,12.7840004,6.04E-05,12.7725544,1.00E-08,,
894.474,12.7840004,6.04E-05,12.77270031,1.00E-08,,
894.475,12.7840004,6.04E-05,12.77284431,1.00E-08,,
894.476,12.7840004,6.04E-05,12.77298737,1.00E-08,,
894.477,12.7840004,6.04E-05,12.77312851,1.00E-08,,
894.478,12.7840004,6.04E-05,12.77326775,1.00E-08,,
894.479,12.7840004,6.04E-05,12.77340508,1.00E-08,,
894.48,12.7840004,6.04E-05,12.7735405,1.00E-08,,
894.481,12.7840004,6.04E-05,12.77367401,1.00E-08,,
894.482,12.7840004,6.04E-05,12.77380562,1.00E-08,,
894.483,12.7840004,6.04E-05,12.77393627,1.00E-08,,
894.484,12.7840004,6.04E-05,12.77406502,1.00E-08,,
894.485,12.7840004,6.04E-05,12.77419186,1.00E-08,,
894.486,12.7840004,6.04E-05,12.77431679,1.00E-08,,
894.487,12.7840004,6.04E-05,12.77444077,1.00E-08,,
894.488,12.7840004,6.04E-05,12.77456284,1.00E-08,,
894.489,12.7840004,6.04E-05,12.77468395,1.00E-08,,
894.49,12.7840004,6.04E-05,12.77480316,1.00E-08,,
894.491,12.7840004,6.04E-05,12.77492046,1.00E-08,,
894.492,12.7840004,6.04E-05,12.77503681,1.00E-08,,
894.493,12.7840004,6.04E-05,12.77515125,1.00E-08,,
894.494,12.7840004,6.04E-05,12.77526474,1.00E-08,,
894.495,12.7840004,6.04E-05,12.77537632,1.00E-08,,
894.496,12.7840004,6.04E-05,12.77548695,1.00E-08,,
894.497,12.7840004,6.04E-05,12.77559566,1.00E-08,,
894.498,12.7840004,6.04E-05,12.77570343,1.00E-08,,
894.499,12.7840004,6.04E-05,12.77580929,1.00E-08,,
894.5,12.7840004,6.04E-05,12.77591419,1.00E-08,,
894.501,12.7840004,6.04E-05,12.77601719,1.00E-08,,
894.502,12.7840004,6.04E-05,12.77611923,1.00E-08,,
894.503,12.7840004,6.04E-05,12.77622032,1.00E-08,,
894.504,12.7840004,6.04E-05,12.7763195,1.00E-08,,
894.505,12.7840004,6.04E-05,12.77641773,1.00E-08,,
894.506,12.7840004,6.04E-05,12.77651501,1.00E-08,,
894.507,12.7840004,6.04E-05,12.77661037,1.00E-08,,
894.508,12.7840004,6.04E-05,12.77670479,1.00E-08,,
894.509,12.7840004,6.04E-05,12.77679825,1.00E-08,,
894.51,12.7840004,6.04E-05,12.77689075,1.00E-08,,
894.511,12.7840004,6.04E-05,12.77698135,1.00E-08,,
894.512,12.7840004,6.04E-05,12.777071,1.00E-08,,
894.513,12.7840004,6.04E-05,12.77715969,1.00E-08,,
894.514,12.7840004,6.04E-05,12.77724743,1.00E-08,,
894.515,12.7840004,6.04E-05,12.77733421,1.00E-08,,
894.516,12.7840004,6.04E-05,12.77741909,1.00E-08,,
894.517,12.7840004,6.04E-05,12.77750301,1.00E-08,,
894.518,12.7840004,6.04E-05,12.77758598,1.00E-08,,
894.519,12.7840004,6.04E-05,12.777668,1.00E-08,,
894.52,12.7840004,6.04E-05,12.77774906,1.00E-08,,
894.521,12.7840004,6.04E-05,12.77782917,1.00E-08,,
894.522,12.7840004,6.04E-05,12.77790833,1.00E-08,,
894.523,12.7840004,6.04E-05,12.77798653,1.00E-08,,
894.524,12.7840004,6.04E-05,12.77806377,1.00E-08,,
894.525,12.7840004,6.04E-05,12.77814007,1.00E-08,,
894.526,12.7840004,6.04E-05,12.77821541,1.00E-08,,
894.527,12.7840004,6.04E-05,12.77828979,1.00E-08,,
894.528,12.7840004,6.04E-05,12.77836323,1.00E-08,,
894.529,12.7840004,6.04E-05,12.77843571,1.00E-08,,
894.53,12.7840004,6.04E-05,12.77850723,1.00E-08,,
894.531,12.7840004,6.04E-05,12.7785778,1.00E-08,,
894.532,12.7840004,6.04E-05,12.77864742,1.00E-08,,
894.533,12.7840004,6.04E-05,12.77871609,1.00E-08,,
894.534,12.7840004,6.04E-05,12.7787838,1.00E-08,,
894.535,12.7840004,6.04E-05,12.77885056,1.00E-08,,
894.536,12.7840004,6.04E-05,12.77891636,1.00E-08,,
894.537,12.7840004,6.04E-05,12.77898121,1.00E-08,,
