time,distance,kf[0].R,kf_distance[0],tune_q[0],,
330.512,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.513,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.514,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.515,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.516,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.517,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.518,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.519,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.52,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.521,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.522,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.523,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.524,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.525,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.526,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.527,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.528,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.529,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.53,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.531,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.532,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.533,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.534,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.535,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.536,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.537,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.538,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.539,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.54,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.541,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.542,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.543,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.544,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.545,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.546,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.547,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.548,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.549,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.55,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.551,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.552,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.553,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.554,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.555,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.556,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.557,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.558,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.559,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.56,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.561,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.562,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.563,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.564,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.565,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.566,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.567,11.05000019,6.04E-05,11.05003738,1.00E-08,,
330.568,11.03300095,6.04E-05,11.04981995,1.00E-08,,
330.569,11.03300095,6.04E-05,11.04960537,1.00E-08,,
330.57,11.03300095,6.04E-05,11.0493927,1.00E-08,,
330.571,11.03300095,6.04E-05,11.04918289,1.00E-08,,
330.572,11.03300095,6.04E-05,11.04897594,1.00E-08,,
330.573,11.03300095,6.04E-05,11.04877186,1.00E-08,,
330.574,11.03300095,6.04E-05,11.04857063,1.00E-08,,
330.575,11.03300095,6.04E-05,11.04837132,1.00E-08,,
330.576,11.03300095,6.04E-05,11.04817486,1.00E-08,,
330.577,11.03300095,6.04E-05,11.04798126,1.00E-08,,
330.578,11.03300095,6.04E-05,11.04778957,1.00E-08,,
330.579,11.03300095,6.04E-05,11.04760075,1.00E-08,,
330.58,11.03300095,6.04E-05,11.04741383,1.00E-08,,
330.581,11.03300095,6.04E-05,11.04722977,1.00E-08,,
330.582,11.03300095,6.04E-05,11.04704762,1.00E-08,,
330.583,11.03300095,6.04E-05,11.04686832,1.00E-08,,
330.584,11.03300095,6.04E-05,11.04669094,1.00E-08,,
330.585,11.03300095,6.04E-05,11.04651546,1.00E-08,,
330.586,11.03300095,6.04E-05,11.04634285,1.00E-08,,
330.587,11.03300095,6.04E-05,11.04617214,1.00E-08,,
330.588,11.03300095,6.04E-05,11.04600334,1.00E-08,,
330.589,11.03300095,6.04E-05,11.0458374,1.00E-08,,
330.59,11.03300095,6.04E-05,11.04567337,1.00E-08,,
330.591,11.03300095,6.04E-05,11.04551125,1.00E-08,,
330.592,11.03300095,6.04E-05,11.04535103,1.00E-08,,
330.593,11.03300095,6.04E-05,11.04519272,1.00E-08,,
330.594,11.03300095,6.04E-05,11.04503727,1.00E-08,,
330.595,11.03300095,6.04E-05,11.04488373,1.00E-08,,
330.596,11.03300095,6.04E-05,11.04473209,1.00E-08,,
330.597,11.03300095,6.04E-05,11.04458237,1.00E-08,,
330.598,11.03300095,6.04E-05,11.04443455,1.00E-08,,
330.599,11.03300095,6.04E-05,11.04428864,1.00E-08,,
330.6,11.03300095,6.04E-05,11.04414463,1.00E-08,,
330.601,11.03300095,6.04E-05,11.04400253,1.00E-08,,
330.602,11.03300095,6.04E-05,11.04386234,1.00E-08,,
330.603,11.03300095,6.04E-05,11.04372311,1.00E-08,,
330.604,11.03300095,6.04E-05,11.04358578,1.00E-08,,
330.605,11.03300095,6.04E-05,11.04345036,1.00E-08,,
330.606,11.03300095,6.04E-05,11.04331684,1.00E-08,,
330.607,11.03300095,6.04E-05,11.04318523,1.00E-08,,
330.608,11.03300095,6.04E-05,11.04305458,1.00E-08,,
330.609,11.03300095,6.04E-05,11.04292583,1.00E-08,,
330.61,11.03300095,6.04E-05,11.042799,1.00E-08,,
330.611,11.03300095,6.04E-05,11.04267406,1.00E-08,,
330.612,11.03300095,6.04E-05,11.04255009,1.00E-08,,
