time,distance,kf[0].R,kf_distance[0],tune_q[0],,
415.795,9.707000732,6.04E-05,9.712947845,1.00E-08,,
415.796,9.707000732,6.04E-05,9.712871552,1.00E-08,,
415.797,9.707000732,6.04E-05,9.712796211,1.00E-08,,
415.798,9.707000732,6.04E-05,9.712721825,1.00E-08,,
415.799,9.707000732,6.04E-05,9.712648392,1.00E-08,,
415.8,9.707000732,6.04E-05,9.712575912,1.00E-08,,
415.801,9.707000732,6.04E-05,9.712504387,1.00E-08,,
415.802,9.707000732,6.04E-05,9.712433815,1.00E-08,,
415.803,9.707000732,6.04E-05,9.712364197,1.00E-08,,
415.804,9.707000732,6.04E-05,9.712295532,1.00E-08,,
415.805,9.707000732,6.04E-05,9.712227821,1.00E-08,,
415.806,9.707000732,6.04E-05,9.712161064,1.00E-08,,
415.807,9.707000732,6.04E-05,9.712095261,1.00E-08,,
415.808,9.707000732,6.04E-05,9.712030411,1.00E-08,,
415.809,9.707000732,6.04E-05,9.711966515,1.00E-08,,
415.81,9.707000732,6.04E-05,9.711902618,1.00E-08,,
415.811,9.707000732,6.04E-05,9.711839676,1.00E-08,,
415.812,9.707000732,6.04E-05,9.711777687,1.00E-08,,
415.813,9.707000732,6.04E-05,9.711716652,1.00E-08,,
415.814,9.707000732,6.04E-05,9.71165657,1.00E-08,,
415.815,9.707000732,6.04E-05,9.711597443,1.00E-08,,
415.816,9.707000732,6.04E-05,9.711538315,1.00E-08,,
415.817,9.707000732,6.04E-05,9.711480141,1.00E-08,,
415.818,9.707000732,6.04E-05,9.71142292,1.00E-08,,
415.819,9.707000732,6.04E-05,9.711366653,1.00E-08,,
415.82,9.707000732,6.04E-05,9.711310387,1.00E-08,,
415.821,9.707000732,6.04E-05,9.711255074,1.00E-08,,
415.822,9.707000732,6.04E-05,9.711200714,1.00E-08,,
415.823,9.707000732,6.04E-05,9.711147308,1.00E-08,,
415.824,9.707000732,6.04E-05,9.711093903,1.00E-08,,
415.825,9.707000732,6.04E-05,9.711041451,1.00E-08,,
415.826,9.707000732,6.04E-05,9.710989952,1.00E-08,,
415.827,9.707000732,6.04E-05,9.710939407,1.00E-08,,
415.828,9.707000732,6.04E-05,9.710888863,1.00E-08,,
415.829,9.707000732,6.04E-05,9.710839272,1.00E-08,,
415.83,9.707000732,6.04E-05,9.710790634,1.00E-08,,
415.831,9.707000732,6.04E-05,9.710741997,1.00E-08,,
415.832,9.707000732,6.04E-05,9.710694313,1.00E-08,,
415.833,9.707000732,6.04E-05,9.710646629,1.00E-08,,
415.834,9.707000732,6.04E-05,9.710599899,1.00E-08,,
415.835,9.707000732,6.04E-05,9.710554123,1.00E-08,,
415.836,9.707000732,6.04E-05,9.710508347,1.00E-08,,
415.837,9.707000732,6.04E-05,9.710463524,1.00E-08,,
415.838,9.707000732,6.04E-05,9.710419655,1.00E-08,,
415.839,9.707000732,6.04E-05,9.710375786,1.00E-08,,
415.84,9.707000732,6.04E-05,9.71033287,1.00E-08,,
415.841,9.707000732,6.04E-05,9.710289955,1.00E-08,,
415.842,9.707000732,6.04E-05,9.710247993,1.00E-08,,
415.843,9.707000732,6.04E-05,9.710206032,1.00E-08,,
415.844,9.707000732,6.04E-05,9.710165024,1.00E-08,,
415.845,9.707000732,6.04E-05,9.710124969,1.00E-08,,
415.846,9.707000732,6.04E-05,9.710084915,1.00E-08,,
415.847,9.707000732,6.04E-05,9.710045815,1.00E-08,,
415.848,9.707000732,6.04E-05,9.710006714,1.00E-08,,
415.849,9.707000732,6.04E-05,9.709968567,1.00E-08,,
415.85,9.707000732,6.04E-05,9.70993042,1.00E-08,,
415.851,9.707000732,6.04E-05,9.709893227,1.00E-08,,
415.852,9.707000732,6.04E-05,9.709856033,1.00E-08,,
415.853,9.707000732,6.04E-05,9.709819794,1.00E-08,,
415.854,9.707000732,6.04E-05,9.709783554,1.00E-08,,
415.855,9.707000732,6.04E-05,9.709748268,1.00E-08,,
415.856,9.707000732,6.04E-05,9.709712982,1.00E-08,,
415.857,9.707000732,6.04E-05,9.70967865,1.00E-08,,
415.858,9.707000732,6.04E-05,9.709644318,1.00E-08,,
415.859,9.707000732,6.04E-05,9.709610939,1.00E-08,,
415.86,9.707000732,6.04E-05,9.70957756,1.00E-08,,
415.861,9.707000732,6.04E-05,9.709544182,1.00E-08,,
415.862,9.707000732,6.04E-05,9.709511757,1.00E-08,,
415.863,9.707000732,6.04E-05,9.709479332,1.00E-08,,
415.864,9.707000732,6.04E-05,9.709447861,1.00E-08,,
415.865,9.707000732,6.04E-05,9.709416389,1.00E-08,,
415.866,9.707000732,6.04E-05,9.709385872,1.00E-08,,
415.867,9.707000732,6.04E-05,9.709355354,1.00E-08,,
415.868,9.707000732,6.04E-05,9.709324837,1.00E-08,,
415.869,9.707000732,6.04E-05,9.709295273,1.00E-08,,
415.87,9.707000732,6.04E-05,9.709265709,1.00E-08,,
415.871,9.707000732,6.04E-05,9.709237099,1.00E-08,,
415.872,9.707000732,6.04E-05,9.709208488,1.00E-08,,
415.873,9.707000732,6.04E-05,9.709179878,1.00E-08,,
415.874,9.707000732,6.04E-05,9.709152222,1.00E-08,,
415.875,9.707000732,6.04E-05,9.709124565,1.00E-08,,
415.876,9.707000732,6.04E-05,9.709097862,1.00E-08,,
415.877,9.707000732,6.04E-05,9.709071159,1.00E-08,,
415.878,9.707000732,6.04E-05,9.709044456,1.00E-08,,
415.879,9.707000732,6.04E-05,9.709018707,1.00E-08,,
415.88,9.707000732,6.04E-05,9.708992958,1.00E-08,,
415.881,9.707000732,6.04E-05,9.708967209,1.00E-08,,
415.882,9.707000732,6.04E-05,9.708942413,1.00E-08,,
415.883,9.707000732,6.04E-05,9.708917618,1.00E-08,,
415.884,9.707000732,6.04E-05,9.708892822,1.00E-08,,
415.885,9.707000732,6.04E-05,9.70886898,1.00E-08,,
415.886,9.707000732,6.04E-05,9.708845139,1.00E-08,,
415.887,9.707000732,6.04E-05,9.708821297,1.00E-08,,
415.888,9.707000732,6.04E-05,9.708798409,1.00E-08,,
415.889,9.707000732,6.04E-05,9.70877552,1.00E-08,,
415.89,9.707000732,6.04E-05,9.708752632,1.00E-08,,
415.891,9.707000732,6.04E-05,9.708730698,1.00E-08,,
415.892,9.707000732,6.04E-05,9.708708763,1.00E-08,,
415.893,9.707000732,6.04E-05,9.708686829,1.00E-08,,
415.894,9.707000732,6.04E-05,9.708664894,1.00E-08,,
415.895,9.707000732,6.04E-05,9.708643913,1.00E-08,,
415.896,9.707000732,6.04E-05,9.708622932,1.00E-08,,
415.897,9.707000732,6.04E-05,9.708601952,1.00E-08,,
415.898,9.707000732,6.04E-05,9.708581924,1.00E-08,,
415.899,9.707000732,6.04E-05,9.708561897,1.00E-08,,
415.9,9.707000732,6.04E-05,9.70854187,1.00E-08,,
415.901,9.707000732,6.04E-05,9.708521843,1.00E-08,,
415.902,9.707000732,6.04E-05,9.708502769,1.00E-08,,
415.903,9.707000732,6.04E-05,9.708483696,1.00E-08,,
415.904,9.707000732,6.04E-05,9.708464622,1.00E-08,,
415.905,9.707000732,6.04E-05,9.708445549,1.00E-08,,
415.906,9.707000732,6.04E-05,9.708427429,1.00E-08,,
415.907,9.707000732,6.04E-05,9.708409309,1.00E-08,,
415.908,9.707000732,6.04E-05,9.70839119,1.00E-08,,
415.909,9.707000732,6.04E-05,9.70837307,1.00E-08,,
415.91,9.707000732,6.04E-05,9.708355904,1.00E-08,,
415.911,9.707000732,6.04E-05,9.708338737,1.00E-08,,
415.912,9.707000732,6.04E-05,9.708321571,1.00E-08,,
415.913,9.707000732,6.04E-05,9.708304405,1.00E-08,,
415.914,9.707000732,6.04E-05,9.708288193,1.00E-08,,
415.915,9.707000732,6.04E-05,9.70827198,1.00E-08,,
415.916,9.707000732,6.04E-05,9.708255768,1.00E-08,,
415.917,9.707000732,6.04E-05,9.708239555,1.00E-08,,
415.918,9.707000732,6.04E-05,9.708223343,1.00E-08,,
415.919,9.707000732,6.04E-05,9.708208084,1.00E-08,,
415.92,9.707000732,6.04E-05,9.708192825,1.00E-08,,
415.921,9.707000732,6.04E-05,9.708177567,1.00E-08,,
415.922,9.707000732,6.04E-05,9.708162308,1.00E-08,,
415.923,9.707000732,6.04E-05,9.708147049,1.00E-08,,
415.924,9.707000732,6.04E-05,9.708132744,1.00E-08,,
415.925,9.707000732,6.04E-05,9.708118439,1.00E-08,,
415.926,9.707000732,6.04E-05,9.708104134,1.00E-08,,
415.927,9.707000732,6.04E-05,9.708089828,1.00E-08,,
415.928,9.707000732,6.04E-05,9.708075523,1.00E-08,,
415.929,9.707000732,6.04E-05,9.708062172,1.00E-08,,
415.93,9.707000732,6.04E-05,9.70804882,1.00E-08,,
415.931,9.707000732,6.04E-05,9.708035469,1.00E-08,,
415.932,9.707000732,6.04E-05,9.708022118,1.00E-08,,
415.933,9.707000732,6.04E-05,9.708008766,1.00E-08,,
415.934,9.707000732,6.04E-05,9.707995415,1.00E-08,,
415.935,9.707000732,6.04E-05,9.707983017,1.00E-08,,
415.936,9.707000732,6.04E-05,9.707970619,1.00E-08,,
415.937,9.707000732,6.04E-05,9.707958221,1.00E-08,,
415.938,9.707000732,6.04E-05,9.707945824,1.00E-08,,
415.939,9.707000732,6.04E-05,9.707933426,1.00E-08,,
415.94,9.707000732,6.04E-05,9.707921028,1.00E-08,,
415.941,9.707000732,6.04E-05,9.707909584,1.00E-08,,
415.942,9.707000732,6.04E-05,9.70789814,1.00E-08,,
415.943,9.707000732,6.04E-05,9.707886696,1.00E-08,,
415.944,9.707000732,6.04E-05,9.707875252,1.00E-08,,
415.945,9.707000732,6.04E-05,9.707863808,1.00E-08,,
415.946,9.707000732,6.04E-05,9.707852364,1.00E-08,,
415.947,9.707000732,6.04E-05,9.707841873,1.00E-08,,
415.948,9.707000732,6.04E-05,9.707831383,1.00E-08,,
415.949,9.707000732,6.04E-05,9.707820892,1.00E-08,,
415.95,9.707000732,6.04E-05,9.707810402,1.00E-08,,
415.951,9.707000732,6.04E-05,9.707799911,1.00E-08,,
415.952,9.707000732,6.04E-05,9.707789421,1.00E-08,,
415.953,9.707000732,6.04E-05,9.707778931,1.00E-08,,
415.954,9.707000732,6.04E-05,9.707769394,1.00E-08,,
415.955,9.707000732,6.04E-05,9.707759857,1.00E-08,,
415.956,9.707000732,6.04E-05,9.70775032,1.00E-08,,
415.957,9.707000732,6.04E-05,9.707740784,1.00E-08,,
415.958,9.707000732,6.04E-05,9.707731247,1.00E-08,,
415.959,9.707000732,6.04E-05,9.70772171,1.00E-08,,
415.96,9.707000732,6.04E-05,9.707712173,1.00E-08,,
415.961,9.707000732,6.04E-05,9.707702637,1.00E-08,,
415.962,9.707000732,6.04E-05,9.707694054,1.00E-08,,
415.963,9.707000732,6.04E-05,9.707685471,1.00E-08,,
415.964,9.707000732,6.04E-05,9.707676888,1.00E-08,,
415.965,9.707000732,6.04E-05,9.707668304,1.00E-08,,
415.966,9.707000732,6.04E-05,9.707659721,1.00E-08,,
415.967,9.707000732,6.04E-05,9.707651138,1.00E-08,,
415.968,9.707000732,6.04E-05,9.707642555,1.00E-08,,
415.969,9.707000732,6.04E-05,9.707633972,1.00E-08,,
415.97,9.707000732,6.04E-05,9.707626343,1.00E-08,,
415.971,9.707000732,6.04E-05,9.707618713,1.00E-08,,
415.972,9.707000732,6.04E-05,9.707611084,1.00E-08,,
415.973,9.707000732,6.04E-05,9.707603455,1.00E-08,,
415.974,9.707000732,6.04E-05,9.707595825,1.00E-08,,
415.975,9.707000732,6.04E-05,9.707588196,1.00E-08,,
415.976,9.707000732,6.04E-05,9.707580566,1.00E-08,,
415.977,9.707000732,6.04E-05,9.707572937,1.00E-08,,
415.978,9.707000732,6.04E-05,9.707565308,1.00E-08,,
415.979,9.707000732,6.04E-05,9.707557678,1.00E-08,,
415.98,9.707000732,6.04E-05,9.707551003,1.00E-08,,
415.981,9.707000732,6.04E-05,9.707544327,1.00E-08,,
415.982,9.707000732,6.04E-05,9.707537651,1.00E-08,,
415.983,9.707000732,6.04E-05,9.707530975,1.00E-08,,
415.984,9.707000732,6.04E-05,9.7075243,1.00E-08,,
415.985,9.707000732,6.04E-05,9.707517624,1.00E-08,,
415.986,9.707000732,6.04E-05,9.707510948,1.00E-08,,
415.987,9.707000732,6.04E-05,9.707504272,1.00E-08,,
415.988,9.707000732,6.04E-05,9.707497597,1.00E-08,,
415.989,9.707000732,6.04E-05,9.707490921,1.00E-08,,
415.99,9.707000732,6.04E-05,9.707484245,1.00E-08,,
415.991,9.707000732,6.04E-05,9.707478523,1.00E-08,,
415.992,9.707000732,6.04E-05,9.707472801,1.00E-08,,
415.993,9.707000732,6.04E-05,9.707467079,1.00E-08,,
415.994,9.707000732,6.04E-05,9.707461357,1.00E-08,,
415.995,9.707000732,6.04E-05,9.707455635,1.00E-08,,
415.996,9.707000732,6.04E-05,9.707449913,1.00E-08,,
415.997,9.707000732,6.04E-05,9.707444191,1.00E-08,,
415.998,9.707000732,6.04E-05,9.707438469,1.00E-08,,
415.999,9.707000732,6.04E-05,9.707432747,1.00E-08,,
416,9.707000732,6.04E-05,9.707427025,1.00E-08,,
416.001,9.707000732,6.04E-05,9.707421303,1.00E-08,,
416.002,9.707000732,6.04E-05,9.707415581,1.00E-08,,
416.003,9.707000732,6.04E-05,9.707409859,1.00E-08,,
416.004,9.707000732,6.04E-05,9.70740509,1.00E-08,,
416.005,9.707000732,6.04E-05,9.707400322,1.00E-08,,
416.006,9.707000732,6.04E-05,9.707395554,1.00E-08,,
416.007,9.707000732,6.04E-05,9.707390785,1.00E-08,,
416.008,9.707000732,6.04E-05,9.707386017,1.00E-08,,
416.009,9.707000732,6.04E-05,9.707381248,1.00E-08,,
416.01,9.707000732,6.04E-05,9.70737648,1.00E-08,,
416.011,9.707000732,6.04E-05,9.707371712,1.00E-08,,
416.012,9.707000732,6.04E-05,9.707366943,1.00E-08,,
416.013,9.707000732,6.04E-05,9.707362175,1.00E-08,,
416.014,9.707000732,6.04E-05,9.707357407,1.00E-08,,
416.015,9.707000732,6.04E-05,9.707352638,1.00E-08,,
416.016,9.707000732,6.04E-05,9.70734787,1.00E-08,,
416.017,9.707000732,6.04E-05,9.707343102,1.00E-08,,
416.018,9.707000732,6.04E-05,9.707338333,1.00E-08,,
416.019,9.707000732,6.04E-05,9.707333565,1.00E-08,,
416.02,9.707000732,6.04E-05,9.70732975,1.00E-08,,
416.021,9.707000732,6.04E-05,9.707325935,1.00E-08,,
416.022,9.707000732,6.04E-05,9.707322121,1.00E-08,,
416.023,9.707000732,6.04E-05,9.707318306,1.00E-08,,
416.024,9.707000732,6.04E-05,9.707314491,1.00E-08,,
416.025,9.707000732,6.04E-05,9.707310677,1.00E-08,,
416.026,9.707000732,6.04E-05,9.707306862,1.00E-08,,
416.027,9.707000732,6.04E-05,9.707303047,1.00E-08,,
416.028,9.707000732,6.04E-05,9.707299232,1.00E-08,,
416.029,9.707000732,6.04E-05,9.707295418,1.00E-08,,
416.03,9.707000732,6.04E-05,9.707291603,1.00E-08,,
416.031,9.707000732,6.04E-05,9.707287788,1.00E-08,,
416.032,9.707000732,6.04E-05,9.707283974,1.00E-08,,
416.033,9.707000732,6.04E-05,9.707280159,1.00E-08,,
416.034,9.707000732,6.04E-05,9.707276344,1.00E-08,,
416.035,9.707000732,6.04E-05,9.70727253,1.00E-08,,
416.036,9.707000732,6.04E-05,9.707268715,1.00E-08,,
416.037,9.707000732,6.04E-05,9.7072649,1.00E-08,,
416.038,9.707000732,6.04E-05,9.707261086,1.00E-08,,
416.039,9.707000732,6.04E-05,9.707258224,1.00E-08,,
416.04,9.707000732,6.04E-05,9.707255363,1.00E-08,,
416.041,9.707000732,6.04E-05,9.707252502,1.00E-08,,
416.042,9.707000732,6.04E-05,9.707249641,1.00E-08,,
416.043,9.707000732,6.04E-05,9.70724678,1.00E-08,,
416.044,9.707000732,6.04E-05,9.707243919,1.00E-08,,
416.045,9.707000732,6.04E-05,9.707241058,1.00E-08,,
416.046,9.707000732,6.04E-05,9.707238197,1.00E-08,,
416.047,9.707000732,6.04E-05,9.707235336,1.00E-08,,
416.048,9.707000732,6.04E-05,9.707232475,1.00E-08,,
416.049,9.707000732,6.04E-05,9.707229614,1.00E-08,,
416.05,9.707000732,6.04E-05,9.707226753,1.00E-08,,
416.051,9.707000732,6.04E-05,9.707223892,1.00E-08,,
416.052,9.707000732,6.04E-05,9.707221031,1.00E-08,,
416.053,9.707000732,6.04E-05,9.70721817,1.00E-08,,
416.054,9.707000732,6.04E-05,9.707215309,1.00E-08,,
416.055,9.707000732,6.04E-05,9.707212448,1.00E-08,,
416.056,9.707000732,6.04E-05,9.707209587,1.00E-08,,
416.057,9.707000732,6.04E-05,9.707206726,1.00E-08,,
416.058,9.707000732,6.04E-05,9.707203865,1.00E-08,,
416.059,9.707000732,6.04E-05,9.707201004,1.00E-08,,
416.06,9.707000732,6.04E-05,9.707198143,1.00E-08,,
416.061,9.707000732,6.04E-05,9.707195282,1.00E-08,,
416.062,9.707000732,6.04E-05,9.707192421,1.00E-08,,
416.063,9.707000732,6.04E-05,9.70718956,1.00E-08,,
416.064,9.707000732,6.04E-05,9.707186699,1.00E-08,,
416.065,9.707000732,6.04E-05,9.707184792,1.00E-08,,
416.066,9.707000732,6.04E-05,9.707182884,1.00E-08,,
416.067,9.707000732,6.04E-05,9.707180977,1.00E-08,,
416.068,9.707000732,6.04E-05,9.70717907,1.00E-08,,
416.069,9.707000732,6.04E-05,9.707177162,1.00E-08,,
416.07,9.707000732,6.04E-05,9.707175255,1.00E-08,,
