time,distance,kf_distance[0],kf_distance[1],kf_distance[2],kf_distance[3],kf_distance[4],kf_distance[5],
5.075,14.042000770568848,13.843118667602539,14.19533920288086,14.039008140563965,13.204724311828613,14.443243980407715,14.072714805603027,
5.076,14.042000770568848,13.850820541381836,14.192870140075684,14.039192199707031,13.210126876831055,14.445101737976074,14.071138381958008,
5.077,14.042000770568848,13.858449935913086,14.190397262573242,14.039372444152832,13.2155122756958,14.446863174438477,14.069602966308594,
5.078,14.042000770568848,13.866008758544922,14.187921524047852,14.039546966552734,13.220880508422852,14.448529243469238,14.068108558654785,
5.079,14.042000770568848,13.873495101928711,14.185443878173828,14.039716720581055,13.226231575012207,14.450100898742676,14.066654205322266,
5.08,14.042000770568848,13.880911827087402,14.182967185974121,14.039880752563477,13.231565475463867,14.451580047607422,14.065239906311035,
5.081,14.042000770568848,13.88825798034668,14.180492401123047,14.040038108825684,13.236881256103516,14.45296859741211,14.06386661529541,
5.082,14.042000770568848,13.89553451538086,14.178020477294922,14.040189743041992,13.242179870605469,14.454266548156738,14.062533378601074,
5.083,14.042000770568848,13.902740478515625,14.175552368164062,14.040334701538086,13.247462272644043,14.455475807189941,14.061241149902344,
5.084,14.042000770568848,13.909876823425293,14.173089981079102,14.040472984313965,13.252726554870605,14.456598281860352,14.059988975524902,
5.085,14.042000770568848,13.91694450378418,14.170634269714355,14.040604591369629,13.257973670959473,14.457634925842285,14.058775901794434,
5.086,14.042000770568848,13.923943519592285,14.16818618774414,14.040729522705078,13.263203620910645,14.458587646484375,14.057602882385254,
5.087,14.042000770568848,13.93087387084961,14.165748596191406,14.040847778320312,13.268416404724121,14.459457397460938,14.056468963623047,
5.088,14.042000770568848,13.937736511230469,14.16331958770752,14.040959358215332,13.273612022399902,14.460244178771973,14.055373191833496,
5.089,14.382000923156738,13.948136329650879,14.172252655029297,14.075699806213379,13.280641555786133,14.466927528381348,14.072903633117676,
5.09,14.382000923156738,13.95844841003418,14.18100643157959,14.108575820922852,13.287649154663086,14.473478317260742,14.089948654174805,
5.091,14.382000923156738,13.96867561340332,14.189579963684082,14.13959789276123,13.294634819030762,14.479897499084473,14.106510162353516,
5.092,14.382000923156738,13.978816032409668,14.197975158691406,14.168784141540527,13.301597595214844,14.486187934875488,14.122588157653809,
5.093,14.382000923156738,13.988870620727539,14.206192970275879,14.196163177490234,13.308539390563965,14.492350578308105,14.138185501098633,
5.094,14.382000923156738,13.998839378356934,14.214235305786133,14.221769332885742,13.315457344055176,14.498385429382324,14.153303146362305,
5.095,14.382000923156738,14.008724212646484,14.222102165222168,14.245641708374023,13.322354316711426,14.504294395446777,14.167943954467773,
5.096,14.382000923156738,14.018523216247559,14.22979736328125,14.267827987670898,13.329228401184082,14.510080337524414,14.182113647460938,
5.097,14.382000923156738,14.028238296508789,14.237319946289062,14.28837776184082,13.336080551147461,14.515742301940918,14.19581413269043,
5.098,14.382000923156738,14.037869453430176,14.244671821594238,14.307344436645508,13.342910766601562,14.521282196044922,14.209050178527832,
5.099,14.382000923156738,14.047417640686035,14.25185489654541,14.324786186218262,13.349719047546387,14.526701927185059,14.221827507019043,
5.1,14.382000923156738,14.056880950927734,14.258871078491211,14.340764045715332,13.356504440307617,14.532001495361328,14.234150886535645,
5.101,14.382000923156738,14.066262245178223,14.265722274780273,14.355338096618652,13.36326789855957,14.537184715270996,14.246026992797852,
5.102,14.382000923156738,14.075560569763184,14.272408485412598,14.368572235107422,13.370009422302246,14.54224967956543,14.257461547851562,
5.103,14.382000923156738,14.084776878356934,14.278932571411133,14.38053035736084,13.376729011535645,14.547200202941895,14.268462181091309,
5.104,14.382000923156738,14.093910217285156,14.285296440124512,14.391277313232422,13.383426666259766,14.55203628540039,14.279033660888672,
5.105,14.382000923156738,14.102962493896484,14.29150104522705,14.400876998901367,13.39010238647461,14.556758880615234,14.2891845703125,
5.106,14.382000923156738,14.111933708190918,14.297548294067383,14.409395217895508,13.39675521850586,14.561369895935059,14.298921585083008,
5.107,14.382000923156738,14.120823860168457,14.303441047668457,14.41689395904541,13.403386116027832,14.56587028503418,14.308252334594727,
5.108,14.382000923156738,14.129632949829102,14.309179306030273,14.423437118530273,13.409996032714844,14.57026195526123,14.31718635559082,
5.109,14.382000923156738,14.138362884521484,14.314766883850098,14.429084777832031,13.416583061218262,14.574544906616211,14.325729370117188,
5.11,14.382000923156738,14.147011756896973,14.320204734802246,14.43389892578125,13.423148155212402,14.57872200012207,14.333890914916992,
5.111,14.382000923156738,14.1555814743042,14.325494766235352,14.43793773651123,13.429691314697266,14.582792282104492,14.341678619384766,
5.112,14.382000923156738,14.164072036743164,14.33063793182373,14.44125747680664,13.436212539672852,14.586759567260742,14.349102020263672,
5.113,14.382000923156738,14.172483444213867,14.335638046264648,14.443914413452148,13.44271183013916,14.590622901916504,14.356167793273926,
5.114,14.382000923156738,14.180816650390625,14.340496063232422,14.445959091186523,13.449189186096191,14.59438419342041,14.362886428833008,
5.115,14.382000923156738,14.189071655273438,14.34521484375,14.4474458694458,13.455644607543945,14.598044395446777,14.369266510009766,
5.116,14.382000923156738,14.197248458862305,14.349794387817383,14.448420524597168,13.462079048156738,14.601606369018555,14.375314712524414,
5.117,14.382000923156738,14.205348014831543,14.354239463806152,14.448931694030762,13.468490600585938,14.60506820678711,14.38104248046875,
5.118,14.382000923156738,14.213371276855469,14.358549118041992,14.449024200439453,13.47488021850586,14.608434677124023,14.386456489562988,
5.119,14.382000923156738,14.22131633758545,14.362728118896484,14.448738098144531,13.48124885559082,14.611703872680664,14.39156723022461,
5.12,14.382000923156738,14.229186058044434,14.366776466369629,14.448115348815918,13.487594604492188,14.61487865447998,14.396381378173828,
5.121,14.382000923156738,14.236979484558105,14.370697021484375,14.447193145751953,13.493919372558594,14.617959976196289,14.400909423828125,
5.122,14.382000923156738,14.244697570800781,14.374491691589355,14.446006774902344,13.500222206115723,14.620948791503906,14.405159950256348,
5.123,14.382000923156738,14.252339363098145,14.37816333770752,14.444589614868164,13.506503105163574,14.623846054077148,14.409141540527344,
5.124,14.382000923156738,14.259906768798828,14.381712913513184,14.442973136901855,13.512762069702148,14.626653671264648,14.412861824035645,
