time,distance,kf_distance[0],kf_distance[1],kf_distance[2],kf_distance[3],kf_distance[4],kf_distance[5],
23.395,18.93800163269043,18.27418327331543,18.852903366088867,19.08588409423828,17.87801170349121,18.51451873779297,19.072803497314453,
23.396,18.93800163269043,18.282140731811523,18.865432739257812,19.079702377319336,17.882659912109375,18.5255126953125,19.080093383789062,
23.397,18.93800163269043,18.29004669189453,18.877578735351562,19.07337188720703,17.88729476928711,18.5363712310791,19.086761474609375,
23.398,18.93800163269043,18.29789924621582,18.88934898376465,19.066938400268555,17.89191436767578,18.54709815979004,19.092832565307617,
23.399,18.93800163269043,18.305702209472656,18.90074920654297,19.06045150756836,17.896522521972656,18.55769157409668,19.09832763671875,
23.4,18.93800163269043,18.313453674316406,18.911785125732422,19.053951263427734,17.90111541748047,18.568153381347656,19.103271484375,
23.401,18.93800163269043,18.321151733398438,18.922462463378906,19.047473907470703,17.90569496154785,18.5784854888916,19.10768699645996,
23.402,18.93800163269043,18.328800201416016,18.932785034179688,19.041051864624023,17.910259246826172,18.588687896728516,19.11159324645996,
23.403,18.93800163269043,18.336397171020508,18.942764282226562,19.03471565246582,17.914812088012695,18.598758697509766,19.115015029907227,
23.404,18.93800163269043,18.343942642211914,18.95240020751953,19.02849006652832,17.919349670410156,18.608699798583984,19.11797332763672,
23.405,18.93800163269043,18.351436614990234,18.961700439453125,19.02239990234375,17.923873901367188,18.618515014648438,19.120487213134766,
23.406,18.93800163269043,18.3588809967041,18.970674514770508,19.016462326049805,17.92838478088379,18.62820053100586,19.122577667236328,
23.407,18.93800163269043,18.366273880004883,18.97932243347168,19.010696411132812,17.932880401611328,18.637760162353516,19.124265670776367,
23.408,18.93800163269043,18.373615264892578,18.987655639648438,19.005115509033203,17.93736457824707,18.647193908691406,19.12557029724121,
23.409,18.93800163269043,18.38090705871582,18.99567413330078,18.99972915649414,17.94183349609375,18.656503677368164,19.126510620117188,
23.41,18.93800163269043,18.38814926147461,19.00339126586914,18.994550704956055,17.9462890625,18.665687561035156,19.127103805541992,
23.411,18.93800163269043,18.395339965820312,19.010805130004883,18.989585876464844,17.950729370117188,18.674747467041016,19.127368927001953,
23.412,18.93800163269043,18.40247917175293,19.017927169799805,18.984840393066406,17.955158233642578,18.683683395385742,19.127323150634766,
23.413,18.93800163269043,18.409568786621094,19.02475929260254,18.980316162109375,17.959571838378906,18.69249725341797,19.126985549926758,
23.414,18.93800163269043,18.416610717773438,19.03131103515625,18.976015090942383,17.963973999023438,18.701190948486328,19.12636947631836,
23.415,18.93800163269043,18.423599243164062,19.03758430480957,18.971940994262695,17.968360900878906,18.709762573242188,19.125492095947266,
23.416,17.986000061035156,18.420459747314453,19.011808395385742,18.87111473083496,17.967573165893555,18.701492309570312,19.072328567504883,
23.417,17.986000061035156,18.41732406616211,18.98630714416504,18.775711059570312,17.966787338256836,18.693248748779297,19.020397186279297,
23.418,17.986000061035156,18.4141902923584,18.961084365844727,18.685701370239258,17.965999603271484,18.685035705566406,18.969711303710938,
23.419,17.986000061035156,18.411062240600586,18.936145782470703,18.601028442382812,17.965213775634766,18.67685317993164,18.920278549194336,
