time,distance,kf_distance[0]
0.082,16.06500053,16.21404648
0.083,16.06500053,16.19005775
0.084,16.06500053,16.16664505
0.085,16.06500053,16.14379883
0.086,16.06500053,16.12151718
0.087,16.06500053,16.09978867
0.088,16.06500053,16.07860947
0.089,16.06500053,16.05797195
0.09,16.06500053,16.0378685
0.091,16.06500053,16.01829529
0.092,16.06500053,15.99924278
0.093,16.06500053,15.98070431
0.094,16.06500053,15.96267509
0.095,16.06500053,15.94514656
0.096,16.06500053,15.92811394
0.097,16.06500053,15.9115696
0.098,16.06500053,15.89550781
0.099,16.06500053,15.87992191
0.1,16.06500053,15.86480522
0.101,16.06500053,15.85015106
0.102,16.06500053,15.83595276
0.103,16.06500053,15.82220459
0.104,16.06500053,15.80890083
0.105,16.06500053,15.79603386
0.106,16.06500053,15.7835989
0.107,16.06500053,15.77158833
0.108,16.06500053,15.75999641
0.109,16.06500053,15.74881744
0.11,16.06500053,15.73804569
0.111,16.06500053,15.72767258
0.112,16.06500053,15.71769524
0.113,16.06500053,15.70810509
0.114,16.06500053,15.69889832
0.115,16.06500053,15.69006729
0.116,16.06500053,15.68160629
0.117,16.06500053,15.6735096
0.118,16.06500053,15.66577244
0.119,16.06500053,15.65838814
0.12,16.06500053,15.65135002
0.121,15.04500103,15.6128912
0.122,15.04500103,15.57526875
0.123,15.04500103,15.53847218
0.124,15.04500103,15.5024929
0.125,15.04500103,15.46731949
0.126,15.04500103,15.43294525
0.127,15.04500103,15.39935875
0.128,15.04500103,15.36655045
0.129,15.04500103,15.33451176
0.13,15.04500103,15.30323315
0.131,15.04500103,15.27270508
0.132,15.04500103,15.24291801
0.133,15.04500103,15.21386337
0.134,15.04500103,15.18553162
0.135,15.04500103,15.15791416
0.136,15.04500103,15.13100147
0.137,15.04500103,15.10478401
0.138,15.04500103,15.07925224
0.139,15.04500103,15.05439854
0.14,15.04500103,15.03021336
0.141,15.04500103,15.00668812
0.142,15.04500103,14.98381329
0.144,15.04500103,14.93998146
0.145,15.04500103,14.9190073
0.146,15.04500103,14.89864826
0.147,15.04500103,14.87889671
0.148,15.04500103,14.85974407
0.148,15.04500103,14.85974407
0.149,15.04500103,14.84118176
0.15,15.04500103,14.82320023
0.151,15.04500103,14.80579281
0.152,15.04500103,14.78894997
0.153,15.04500103,14.77266407
0.154,15.04500103,14.75692558
0.155,15.04500103,14.74172783
0.156,15.04500103,14.72706223
0.157,15.04500103,14.71292019
0.158,15.04500103,14.69929314
0.159,15.04500103,14.68617439
0.16,15.04500103,14.67355537
0.161,15.04500103,14.6614275
0.162,15.04500103,14.64978409
0.163,15.04500103,14.63861656
0.164,15.04500103,14.62791634
0.165,15.04500103,14.61767769
0.166,15.04500103,14.60789204
0.167,15.04500103,14.59855175
0.168,15.04500103,14.5896492
0.169,15.04500103,14.58117676
0.17,15.04500103,14.57312679
0.171,15.04500103,14.56549263
0.172,15.04500103,14.55826664
0.173,15.04500103,14.55144215
0.175,15.04500103,14.53896523
0.176,15.04500103,14.5333004
0.177,15.04500103,14.52800751
0.177,15.04500103,14.52800751
0.178,15.04500103,14.52307987
0.179,15.04500103,14.51850986
0.18,11.37300014,14.39994812
0.181,11.37300014,14.28353214
0.182,11.37300014,14.16924095
0.183,11.37300014,14.05705452
0.184,11.37300014,13.94695091
0.185,11.37300014,13.83890915
0.186,11.37300014,13.73291016
0.187,11.37300014,13.62893105
0.188,11.37300014,13.52695179
0.189,11.37300014,13.42695236
0.19,11.37300014,13.32891178
0.191,11.37300014,13.23281002
0.192,11.37300014,13.13862514
0.193,11.37300014,13.04633808
0.194,11.37300014,12.9559288
0.195,11.37300014,12.86737537
0.196,11.37300014,12.78065968
0.197,11.37300014,12.69575977
0.198,11.37300014,12.61265659
0.199,11.37300014,12.53133011
0.2,11.37300014,12.45175934
0.201,11.37300014,12.37392616
0.202,11.37300014,12.2978096
0.203,11.37300014,12.22338963
0.204,11.37300014,12.15064812
0.205,11.37300014,12.07956314
0.206,11.37300014,12.01011753
0.207,11.37300014,11.94229126
0.208,11.37300014,11.8760643
0.209,11.37300014,11.81141758
0.21,11.37300014,11.74833202
0.211,11.37300014,11.68678856
0.212,11.37300014,11.62676811
0.213,11.37300014,11.56825161
0.214,11.37300014,11.51121998
0.215,11.37300014,11.45565414
0.216,11.37300014,11.40153694
0.217,11.37300014,11.34884834
0.218,11.37300014,11.29757023
0.219,11.37300014,11.24768448
0.22,11.37300014,11.19917107
0.221,11.37300014,11.15201378
0.222,11.37300014,11.10619354
0.223,11.37300014,11.06169128
0.224,11.37300014,11.01849079
0.225,11.37300014,10.97657394
0.226,11.37300014,10.93592072
0.227,11.37300014,10.89651585
0.228,11.37300014,10.85834026
0.229,11.37300014,10.8213768
0.23,11.37300014,10.78560829
0.231,11.37300014,10.75101757
0.232,11.37300014,10.71758652
0.233,11.37300014,10.68529701
0.234,11.37300014,10.65413475
0.235,11.37300014,10.62408066
0.236,11.37300014,10.59511948
0.237,11.37300014,10.56723309
0.238,11.37300014,10.54040527
0.239,11.37300014,10.51461983
0.24,9.36700058,10.42739296
0.241,9.36700058,10.34216022
0.242,9.36700058,10.25889587
0.243,9.36700058,10.17757797
0.244,9.36700058,10.09818077
0.245,9.36700058,10.02068138
0.246,9.36700058,9.945055962
0.247,9.36700058,9.871281624
0.248,9.36700058,9.799333572
0.249,9.36700058,9.729190826
0.25,9.36700058,9.660827637
0.251,9.36700058,9.594223022
0.252,9.36700058,9.529353142
0.253,9.36700058,9.466194153
0.254,9.36700058,9.404725075
0.255,9.36700058,9.344923019
0.256,9.36700058,9.286764145
0.257,9.36700058,9.230228424
0.258,9.36700058,9.175291061
0.259,9.36700058,9.12193203
0.26,9.36700058,9.070127487
0.261,9.36700058,9.019857407
0.262,9.36700058,8.971097946
0.263,9.36700058,8.923830032
0.264,9.36700058,8.878029823
0.265,9.36700058,8.833677292
0.266,9.36700058,8.790752411
0.267,9.36700058,8.749231339
0.268,9.36700058,8.709094048
0.269,9.36700058,8.670320511
0.27,9.36700058,8.632888794
0.271,9.36700058,8.596779823
0.272,9.36700058,8.561971664
0.273,9.36700058,8.528445244
0.274,9.36700058,8.496179581
0.275,9.36700058,8.465154648
0.276,9.36700058,8.435350418
0.277,9.36700058,8.406747818
0.278,9.36700058,8.379327774
0.279,9.36700058,8.353069305
0.28,9.36700058,8.327952385
0.281,9.36700058,8.3039608
0.282,9.36700058,8.281072617
0.283,9.36700058,8.259269714
0.284,9.36700058,8.238533974
0.285,9.36700058,8.218846321
0.286,9.36700058,8.200187683
0.287,9.36700058,8.182541847
0.288,9.36700058,8.165887833
0.289,9.36700058,8.150209427
0.29,9.36700058,8.135487556
0.291,9.36700058,8.121704102
0.292,9.36700058,8.108843803
0.293,9.36700058,8.096887589
0.294,9.36700058,8.085817337
0.295,9.36700058,8.075616837
0.296,9.36700058,8.066268921
0.297,9.36700058,8.057756424
0.298,9.36700058,8.050063133
0.299,9.36700058,8.043172836
0.3,7.701000214,7.985188484
0.301,7.701000214,7.928791523
0.302,7.701000214,7.873958588
0.303,7.701000214,7.820667267
0.304,7.701000214,7.768896103
0.305,7.701000214,7.718621731
0.306,7.701000214,7.669822693
0.307,7.701000214,7.622477055
0.308,7.701000214,7.576562881
0.309,7.701000214,7.532058716
0.31,7.701000214,7.4889431
0.311,7.701000214,7.447194576
0.312,7.701000214,7.406792641
0.313,7.701000214,7.367716312
0.314,7.701000214,7.329944134
0.315,7.701000214,7.293455601
0.316,7.701000214,7.258230686
0.317,7.701000214,7.224248886
0.318,7.701000214,7.191490173
0.319,7.701000214,7.159934044
0.32,7.701000214,7.129561424
0.321,7.701000214,7.10035181
0.322,7.701000214,7.072285652
0.323,7.701000214,7.045343399
0.324,7.701000214,7.019506454
0.325,7.701000214,6.994755745
0.326,7.701000214,6.971072197
0.327,7.701000214,6.948436737
0.328,7.701000214,6.926831245
0.329,7.701000214,6.906236649
0.33,7.701000214,6.886635303
0.331,7.701000214,6.868008614
0.332,7.701000214,6.850338459
0.333,7.701000214,6.833607197
0.334,7.701000214,6.817797661
0.335,7.701000214,6.802891731
0.336,7.701000214,6.788872719
0.337,7.701000214,6.77572298
0.338,7.701000214,6.763425827
0.339,7.701000214,6.751963615
0.34,7.701000214,6.74132061
0.341,7.701000214,6.731479645
0.342,7.701000214,6.722424507
0.343,7.701000214,6.714138985
0.344,7.701000214,6.706606865
0.345,7.701000214,6.699812889
0.346,7.701000214,6.693740845
0.348,7.701000214,6.683700085
0.348,7.701000214,6.683700085
0.349,7.701000214,6.679701328
0.35,7.701000214,6.676362991
0.351,7.701000214,6.673670292
0.352,7.701000214,6.671608925
0.353,7.701000214,6.670163155
0.354,7.701000214,6.669319153
0.355,7.701000214,6.669063091
0.356,7.701000214,6.669380188
0.357,7.701000214,6.670256615
0.358,7.701000214,6.671678543
0.359,7.701000214,6.673632145
0.36,9.044000626,6.717924118
0.361,9.044000626,6.76206255
0.362,9.044000626,6.806039333
0.363,9.044000626,6.849846363
0.364,9.044000626,6.893476009
0.365,9.044000626,6.93692112
0.366,9.044000626,6.980173588
0.367,9.044000626,7.023226738
0.368,9.044000626,7.066073895
0.369,9.044000626,7.108707428
0.37,9.044000626,7.15112114
0.371,9.044000626,7.193307877
0.372,9.044000626,7.23526144
0.373,9.044000626,7.276976109
0.374,9.044000626,7.318444729
0.375,9.044000626,7.359662056
0.376,9.044000626,7.400621891
0.377,9.044000626,7.441318989
0.378,9.044000626,7.481747627
0.379,9.044000626,7.521902561
0.38,9.044000626,7.561778069
0.381,9.044000626,7.601369381
0.382,9.044000626,7.640671253
0.383,9.044000626,7.679679394
0.384,9.044000626,7.718389034
0.385,9.044000626,7.756795406
0.386,9.044000626,7.794894218
0.387,9.044000626,7.832681179
0.388,9.044000626,7.870151997
0.389,9.044000626,7.907302856
0.39,9.044000626,7.944130421
0.391,9.044000626,7.980630398
0.392,9.044000626,8.016799927
0.393,9.044000626,8.052634239
0.394,9.044000626,8.088130951
0.395,9.044000626,8.123287201
0.396,9.044000626,8.158098221
0.397,9.044000626,8.192564011
0.398,9.044000626,8.226678848
0.399,9.044000626,8.26044178
0.4,9.044000626,8.293849945
0.401,9.044000626,8.326900482
0.402,9.044000626,8.359592438
0.403,9.044000626,8.391921997
0.404,9.044000626,8.423887253
0.405,9.044000626,8.455487251
0.406,9.044000626,8.486719131
0.407,9.044000626,8.51758194
0.408,9.044000626,8.548074722
0.409,9.044000626,8.578193665
0.41,9.044000626,8.60793972
0.411,9.044000626,8.637310028
0.412,9.044000626,8.666305542
0.413,9.044000626,8.694923401
0.414,9.044000626,8.723162651
0.415,9.044000626,8.751023293
0.416,9.044000626,8.778504372
0.417,9.044000626,8.805604935
0.418,9.044000626,8.832325935
0.419,9.044000626,8.858665466
0.42,10.37000084,8.925912857
0.421,10.37000084,8.992128372
0.422,10.37000084,9.05731678
0.424,10.37000084,9.184633255
0.424,10.37000084,9.184633255
0.425,10.37000084,9.246770859
0.426,10.37000084,9.30790329
0.427,10.37000084,9.368034363
0.428,10.37000084,9.4271698
0.429,10.37000084,9.485315323
0.43,10.37000084,9.542478561
0.431,10.37000084,9.598662376
0.432,10.37000084,9.653875351
0.433,10.37000084,9.7081213
0.434,10.37000084,9.761406898
0.435,10.37000084,9.813738823
0.436,10.37000084,9.865123749
0.437,10.37000084,9.915565491
0.438,10.37000084,9.965073586
0.439,10.37000084,10.0136528
0.44,10.37000084,10.06130981
0.441,10.37000084,10.10805035
0.442,10.37000084,10.15388203
0.443,10.37000084,10.19881153
0.444,10.37000084,10.24284554
0.445,10.37000084,10.28598976
0.446,10.37000084,10.32825279
0.447,10.37000084,10.36964035
0.448,10.37000084,10.41016006
0.449,10.37000084,10.44981766
0.45,10.37000084,10.48862171
0.451,10.37000084,10.52657795
0.452,10.37000084,10.56369495
0.453,10.37000084,10.5999794
0.454,10.37000084,10.63543701
0.455,10.37000084,10.67007828
0.456,10.37000084,10.70390701
0.457,10.37000084,10.73693275
0.458,10.37000084,10.76916218
0.459,10.37000084,10.80060291
0.46,10.37000084,10.83126259
0.461,10.37000084,10.86114788
0.462,10.37000084,10.89026737
0.463,10.37000084,10.91862774
0.464,10.37000084,10.94623756
0.465,10.37000084,10.97310257
0.466,10.37000084,10.99923325
0.467,10.37000084,11.02463531
0.468,10.37000084,11.04931641
0.469,10.37000084,11.07328415
0.47,10.37000084,11.09654808
0.471,10.37000084,11.11911297
0.472,10.37000084,11.1409893
0.473,10.37000084,11.16218281
0.474,10.37000084,11.18270206
0.475,10.37000084,11.2025547
0.476,10.37000084,11.22174931
0.477,10.37000084,11.24029255
0.478,10.37000084,11.25819206
0.479,10.37000084,11.27545738
0.48,10.37000084,11.29209423
0.481,13.39600086,11.40233994
0.482,13.39600086,11.51048946
0.483,13.39600086,11.61656094
0.484,13.39600086,11.72057533
0.485,13.39600086,11.82255268
0.486,13.39600086,11.9225111
0.487,13.39600086,12.02047157
0.488,13.39600086,12.11645222
0.489,13.39600086,12.21047306
0.49,13.39600086,12.30255413
0.491,13.39600086,12.3927145
0.492,13.39600086,12.48097324
0.493,13.39600086,12.56735039
0.494,13.39600086,12.65186596
0.495,13.39600086,12.73453808
0.496,13.39600086,12.81538677
0.497,13.39600086,12.89443207
0.498,13.39600086,12.97169209
0.499,13.39600086,13.04718685
0.5,13.39600086,13.12093544
0.501,13.39600086,13.19295788
0.502,13.39600086,13.26327133
0.503,13.39600086,13.33189774
0.504,13.39600086,13.39885426
0.505,13.39600086,13.46416092
0.506,13.39600086,13.5278368
0.507,13.39600086,13.58990002
0.508,13.39600086,13.6503706
0.509,13.39600086,13.70926762
0.51,13.39600086,13.76660919
0.511,13.39600086,13.8224144
0.512,13.39600086,13.87670135
0.513,13.39600086,13.92949009
0.514,13.39600086,13.98079872
0.515,13.39600086,14.03064632
0.516,13.39600086,14.07905102
0.517,13.39600086,14.12603188
0.518,13.39600086,14.17160606
0.519,13.39600086,14.21579266
0.52,13.39600086,14.25861073
0.521,13.39600086,14.30007744
0.522,13.39600086,14.34021187
0.524,13.39600086,14.4165554
0.525,13.39600086,14.45280075
0.525,13.39600086,14.45280075
0.526,13.39600086,14.48778439
0.527,13.39600086,14.52152634
0.528,13.39600086,14.55404282
0.529,13.39600086,14.5853529
0.53,13.39600086,14.61547279
0.531,13.39600086,14.64441967
0.532,13.39600086,14.6722126
0.533,13.39600086,14.6988678
0.534,13.39600086,14.72440338
0.535,13.39600086,14.74883652
0.536,13.39600086,14.77218246
0.537,13.39600086,14.7944603
0.538,13.39600086,14.81568623
0.539,13.39600086,14.83587742
0.54,13.39600086,14.85504913
0.541,15.40200043,14.93568611
0.542,15.40200043,15.01435375
0.543,15.40200043,15.0910759
0.544,15.40200043,15.16587639
0.545,15.40200043,15.23878098
0.546,15.40200043,15.30981159
0.547,15.40200043,15.37899399
0.549,15.40200043,15.51190472
0.55,15.40200043,15.57568169
0.55,15.40200043,15.57568169
0.551,15.40200043,15.63770294
0.552,15.40200043,15.69799328
0.553,15.40200043,15.75657463
0.554,15.40200043,15.81347084
0.555,15.40200043,15.86870575
0.556,15.40200043,15.92230034
0.557,15.40200043,15.9742775
0.558,15.40200043,16.02466202
0.559,15.40200043,16.07347298
0.56,15.40200043,16.12073517
0.561,15.40200043,16.16647148
0.562,15.40200043,16.2107029
0.563,15.40200043,16.25345039
0.564,15.40200043,16.29473686
0.565,15.40200043,16.33458519
0.566,15.40200043,16.37301636
0.567,15.40200043,16.41004944
0.568,15.40200043,16.44570923
0.569,15.40200043,16.4800148
0.57,15.40200043,16.51298904
0.571,15.40200043,16.54465103
0.572,15.40200043,16.57502365
0.573,15.40200043,16.60412407
0.574,15.40200043,16.63197708
0.575,15.40200043,16.65860176
0.576,15.40200043,16.68401718
0.577,15.40200043,16.70824432
0.578,15.40200043,16.73130226
0.579,15.40200043,16.75321388
0.58,15.40200043,16.77399635
0.581,15.40200043,16.79366875
0.582,15.40200043,16.81225204
0.583,15.40200043,16.82976532
0.584,15.40200043,16.84622765
0.585,15.40200043,16.8616581
0.586,15.40200043,16.87607574
0.587,15.40200043,16.88949776
0.588,15.40200043,16.90194511
0.589,15.40200043,16.91343307
0.59,15.40200043,16.92398453
0.591,15.40200043,16.93361282
0.592,15.40200043,16.94233894
0.593,15.40200043,16.95018005
0.594,15.40200043,16.95715523
0.595,15.40200043,16.96327972
0.596,15.40200043,16.96857071
0.597,15.40200043,16.97304535
0.598,15.40200043,16.97672462
0.599,15.40200043,16.97961998
0.6,15.40200043,16.9817524
0.601,16.06500053,17.00378227
0.602,16.06500053,17.02475548
0.603,16.06500053,17.04468918
0.604,16.06500053,17.06360626
0.605,16.06500053,17.08152008
0.606,16.06500053,17.09845352
0.607,16.06500053,17.11442184
0.608,16.06500053,17.12944603
0.609,16.06500053,17.14354134
0.61,16.06500053,17.15672684
0.611,16.06500053,17.1690197
0.612,16.06500053,17.18043709
0.613,16.06500053,17.19099808
0.614,16.06500053,17.20071602
0.615,16.06500053,17.20961189
0.616,16.06500053,17.21770096
0.617,16.06500053,17.22499847
0.618,16.06500053,17.23152542
0.619,16.06500053,17.23729324
0.62,16.06500053,17.24232101
0.621,16.06500053,17.24662209
0.622,16.06500053,17.25021362
0.623,16.06500053,17.25311279
0.624,16.06500053,17.25533485
0.625,16.06500053,17.25689316
0.626,16.06500053,17.25780487
0.627,16.06500053,17.25808334
0.628,16.06500053,17.25774574
0.629,16.06500053,17.25680542
0.63,16.06500053,17.25527573
0.631,16.06500053,17.25317383
0.632,16.06500053,17.25051117
0.633,16.06500053,17.24730492
0.634,16.06500053,17.24356651
0.635,16.06500053,17.23931122
0.636,16.06500053,17.23455048
0.637,16.06500053,17.22929955
0.638,16.06500053,17.22357178
0.639,16.06500053,17.21738052
0.64,16.06500053,17.21073914
0.641,16.06500053,17.20365906
0.642,16.06500053,17.19615173
0.643,16.06500053,17.18823433
0.644,16.06500053,17.17991447
0.645,16.06500053,17.17120743
0.646,16.06500053,17.16212273
0.647,16.06500053,17.15267563
0.648,16.06500053,17.14287376
0.649,16.06500053,17.13273239
0.65,16.06500053,17.12226105
0.651,16.06500053,17.11147118
0.652,16.06500053,17.10037422
0.653,16.06500053,17.08897972
0.654,16.06500053,17.07730103
0.655,16.06500053,17.06534767
0.656,16.06500053,17.0531311
0.657,16.06500053,17.04065895
0.658,16.06500053,17.02794456
0.659,16.06500053,17.01499557
0.66,16.06500053,17.00182343
0.661,16.40500069,16.99902534
0.662,16.40500069,16.99585724
0.663,16.40500069,16.99232674
0.664,16.40500069,16.98844719
0.665,16.40500069,16.98423004
0.666,16.40500069,16.97968292
0.667,16.40500069,16.97481728
0.668,16.40500069,16.96964455
0.669,16.40500069,16.96417236
0.67,16.40500069,16.95841217
0.671,16.40500069,16.9523716
0.672,16.40500069,16.94606209
0.673,16.40500069,16.93949318
0.674,16.40500069,16.93267441
0.675,16.40500069,16.9256134
0.676,16.40500069,16.91831779
0.677,16.40500069,16.91080093
0.678,16.40500069,16.90306664
0.679,16.40500069,16.89512634
0.68,16.40500069,16.88698959
0.681,16.40500069,16.8786602
0.682,16.40500069,16.87014961
0.683,16.40500069,16.86146545
0.684,16.40500069,16.85261726
0.685,16.40500069,16.84360886
0.686,16.40500069,16.83444977
0.687,16.40500069,16.82514954
0.688,16.40500069,16.81571198
0.689,16.40500069,16.80614662
0.69,16.40500069,16.79646111
0.691,16.40500069,16.78665924
0.692,16.40500069,16.77675247
0.693,16.40500069,16.76674271
0.694,16.40500069,16.75664139
0.695,16.40500069,16.74645042
0.696,16.40500069,16.73617935
0.697,16.40500069,16.72583389
0.698,16.40500069,16.71541977
0.699,16.40500069,16.7049408
0.7,16.40500069,16.69440842
0.701,16.40500069,16.68382263
0.702,16.40500069,16.67319489
0.703,16.40500069,16.66252518
0.704,16.40500069,16.65182114
0.705,16.40500069,16.64108849
0.706,16.40500069,16.63033295
0.707,16.40500069,16.61955833
0.708,16.40500069,16.60877037
0.709,16.40500069,16.59797478
0.71,16.40500069,16.58717537
0.711,16.40500069,16.57637596
0.712,16.40500069,16.56558228
0.713,16.40500069,16.55480003
0.714,16.40500069,16.54403305
0.715,16.40500069,16.53328323
0.716,16.40500069,16.5225563
0.717,16.40500069,16.51185608
0.718,16.40500069,16.50118828
0.719,16.40500069,16.49055481
0.72,16.40500069,16.47995949
0.721,15.74200058,16.44876289
0.722,15.74200058,16.41793633
0.723,15.74200058,16.38748169
0.724,15.74200058,16.35740089
0.725,15.74200058,16.32769394
0.726,15.74200058,16.29836082
0.727,15.74200058,16.26940155
0.728,15.74200058,16.24081993
0.729,15.74200058,16.21261406
0.73,15.74200058,16.18478394
0.731,15.74200058,16.15732956
0.732,15.74200058,16.13025284
0.734,15.74200058,16.07722855
0.735,15.74200058,16.05128098
0.735,15.74200058,16.05128098
0.736,15.74200058,16.02570915
0.737,15.74200058,16.00051498
0.738,15.74200058,15.97569466
0.739,15.74200058,15.95125008
0.74,15.74200058,15.92718029
0.741,15.74200058,15.90348434
0.742,15.74200058,15.88016224
0.743,15.74200058,15.85721207
0.744,15.74200058,15.83463478
0.745,15.74200058,15.81242752
0.746,15.74200058,15.79059124
0.747,15.74200058,15.76912403
0.748,15.74200058,15.74802494
0.749,15.74200058,15.72729206
0.75,15.74200058,15.70692539
0.751,15.74200058,15.68692398
0.752,15.74200058,15.66728401
0.753,15.74200058,15.64800644
0.754,15.74200058,15.62908936
0.755,15.74200058,15.61053181
0.756,15.74200058,15.59233093
0.757,15.74200058,15.57448578
0.758,15.74200058,15.55699348
0.759,15.74200058,15.539855
0.76,15.74200058,15.52306652
0.761,15.74200058,15.50662613
0.762,15.74200058,15.49053383
0.763,15.74200058,15.47478485
0.764,15.74200058,15.4593792
0.765,15.74200058,15.44431496
0.766,15.74200058,15.42958927
0.767,15.74200058,15.41520023
0.768,15.74200058,15.40114594
0.769,15.74200058,15.38742256
0.77,15.74200058,15.37403107
0.771,15.74200058,15.36096668
0.772,15.74200058,15.34822845
0.773,15.74200058,15.33581257
0.774,15.74200058,15.32371712
0.775,15.74200058,15.31194115
0.776,15.74200058,15.30048084
0.777,15.74200058,15.28933334
0.778,15.74200058,15.2784977
0.779,15.74200058,15.26796913
0.78,15.74200058,15.25774765
0.781,13.37900066,15.17424583
0.782,13.37900066,15.09220314
0.783,13.37900066,15.01160908
0.784,13.37900066,14.93245029
0.785,13.37900066,14.8547163
0.786,13.37900066,14.77839375
0.787,13.37900066,14.70347118
0.788,13.37900066,14.62993622
0.789,13.37900066,14.55777836
0.79,13.37900066,14.48698425
0.791,13.37900066,14.4175415
0.792,13.37900066,14.34943962
0.793,13.37900066,14.2826643
0.794,13.37900066,14.21720505
0.795,13.37900066,14.15304947
0.796,13.37900066,14.09018612
0.797,13.37900066,14.02860069
0.798,13.37900066,13.96828365
0.799,13.37900066,13.9092207
0.8,13.37900066,13.85140038
0.801,13.37900066,13.79481125
0.802,13.37900066,13.73943996
0.803,13.37900066,13.68527508
0.804,13.37900066,13.63230515
0.805,13.37900066,13.58051586
0.806,13.37900066,13.52989674
0.807,13.37900066,13.48043537
0.808,13.37900066,13.43211937
0.809,13.37900066,13.38493633
0.81,13.37900066,13.33887482
0.811,13.37900066,13.29392147
0.812,13.37900066,13.25006485
0.813,13.37900066,13.20729351
0.814,13.37900066,13.1655941
0.815,13.37900066,13.12495518
0.816,13.37900066,13.08536434
0.817,13.37900066,13.04681015
0.818,13.37900066,13.00927925
0.819,13.37900066,12.97276115
0.82,13.37900066,12.93724346
0.821,13.37900066,12.90271282
0.822,13.37900066,12.86915874
0.823,13.37900066,12.83656883
0.825,13.37900066,12.77423477
0.825,13.37900066,12.77423477
0.826,13.37900066,12.74446583
0.827,13.37900066,12.71561337
0.828,13.37900066,12.68766594
0.829,13.37900066,12.66061211
0.83,13.37900066,12.63443851
0.831,13.37900066,12.60913563
0.832,13.37900066,12.58469009
0.833,13.37900066,12.56109142
0.834,13.37900066,12.53832626
0.835,13.37900066,12.51638508
0.836,13.37900066,12.49525642
0.837,13.37900066,12.47492695
0.838,13.37900066,12.45538616
0.839,13.37900066,12.43662262
0.84,11.03300095,12.34557247
0.841,11.03300095,12.25642776
0.842,11.03300095,12.16916847
0.844,11.03300095,12.08377361
0.844,11.03300095,12.00022411
0.845,11.03300095,11.91849899
0.846,11.03300095,11.83857727
0.847,11.03300095,11.76044083
0.848,11.03300095,11.68406868
0.849,11.03300095,11.60943985
0.85,11.03300095,11.53653526
0.851,11.03300095,11.46533585
0.852,11.03300095,11.39582062
0.853,11.03300095,11.32796955
0.854,11.03300095,11.26176453
0.855,11.03300095,11.19718361
0.856,11.03300095,11.13420963
0.857,11.03300095,11.07282162
0.858,11.03300095,11.01300049
0.859,11.03300095,10.95472717
0.86,11.03300095,10.89798164
0.861,11.03300095,10.84274483
0.862,11.03300095,10.7889986
0.863,11.03300095,10.73672295
0.864,11.03300095,10.68589878
0.865,11.03300095,10.63650703
0.866,11.03300095,10.58853054
0.867,11.03300095,10.54194832
0.868,11.03300095,10.4967432
0.869,11.03300095,10.45289516
0.87,11.03300095,10.41038704
0.871,11.03300095,10.36920071
0.872,11.03300095,10.32931614
