time,distance,kf_distance[0]
0.994,9.36700058,9.782057762
0.995,9.36700058,9.798959732
0.996,9.36700058,9.815460205
0.997,9.36700058,9.831562042
0.998,9.36700058,9.847268105
0.999,9.36700058,9.862581253
1,9.36700058,9.877503395
1.001,9.36700058,9.892038345
1.002,9.36700058,9.906188965
1.003,9.36700058,9.919958115
1.004,12.3760004,10.02704811
1.005,12.3760004,10.13228512
1.006,12.3760004,10.23568535
1.007,12.3760004,10.33726406
1.008,12.3760004,10.43703556
1.009,12.3760004,10.53501415
1.01,12.3760004,10.6312151
1.011,12.3760004,10.72565365
1.012,12.3760004,10.81834412
1.013,12.3760004,10.90930271
1.014,12.3760004,10.99854279
1.015,12.3760004,11.0860815
1.016,12.3760004,11.17193222
1.017,12.3760004,11.25611019
1.018,12.3760004,11.33863163
1.019,12.3760004,11.41951084
1.02,12.3760004,11.49876308
1.021,12.3760004,11.57640457
1.023,12.3760004,11.72691154
1.024,12.3760004,11.79980946
1.024,12.3760004,11.79980946
1.025,12.3760004,11.87115574
1.026,12.3760004,11.94096756
1.027,12.3760004,12.00925827
1.028,12.3760004,12.07604408
1.029,12.3760004,12.14134121
1.03,12.3760004,12.205163
1.031,12.3760004,12.26752567
1.032,12.3760004,12.32844448
1.033,12.3760004,12.38793564
1.034,12.3760004,12.4460125
1.035,12.3760004,12.50269127
1.036,12.3760004,12.55798721
1.037,12.3760004,12.61191654
1.038,12.3760004,12.66449261
1.039,12.3760004,12.71573162
1.04,12.3760004,12.76564789
1.041,12.3760004,12.81425762
1.042,12.3760004,12.86157608
1.043,12.3760004,12.90761757
1.044,12.3760004,12.9523983
1.045,12.3760004,12.99593163
1.046,12.3760004,13.03823376
1.047,12.3760004,13.07931995
1.048,12.3760004,13.11920357
1.049,12.3760004,13.15790176
1.05,12.3760004,13.19542789
1.051,12.3760004,13.23179817
1.053,12.3760004,13.30112648
1.054,12.3760004,13.33411503
1.055,12.3760004,13.3660059
1.056,12.3760004,13.3660059
1.056,12.3760004,13.39681435
1.057,12.3760004,13.42655373
1.058,12.3760004,13.45524025
1.059,12.3760004,13.48288727
1.06,12.3760004,13.50951004
1.061,12.3760004,13.53512192
1.062,12.3760004,13.55973816
1.063,12.3760004,13.58337307
1.064,12.3760004,13.60604095
1.065,15.40200043,13.72198391
1.066,15.40200043,13.83550358
1.067,15.40200043,13.94662571
1.068,15.40200043,14.05537605
1.069,15.40200043,14.16178036
1.07,15.40200043,14.26586437
1.071,15.40200043,14.36765385
1.072,15.40200043,14.46717453
1.073,15.40200043,14.56445122
1.074,15.40200043,14.65950966
1.075,15.40200043,14.75237465
1.076,15.40200043,14.84307289
1.077,15.40200043,14.93162823
1.078,15.40200043,15.01806641
1.079,15.40200043,15.10241222
1.08,15.40200043,15.18469048
1.081,15.40200043,15.26492596
1.082,15.40200043,15.34314346
1.083,15.40200043,15.41936874
1.084,15.40200043,15.49362469
1.085,15.40200043,15.56593704
1.086,15.40200043,15.63632965
1.087,15.40200043,15.70482826
1.088,15.40200043,15.77145481
1.089,15.40200043,15.83623409
1.09,15.40200043,15.8991909
1.091,15.40200043,15.96034908
1.092,15.40200043,16.01973343
1.093,15.40200043,16.07736397
1.094,15.40200043,16.13326836
1.095,15.40200043,16.18746948
1.096,15.40200043,16.23998833
1.097,15.40200043,16.29084969
1.098,15.40200043,16.34007645
1.099,15.40200043,16.38769341
1.1,15.40200043,16.43372154
1.101,15.40200043,16.47818565
1.102,15.40200043,16.52110481
1.103,15.40200043,16.56250572
1.104,15.40200043,16.60240936
1.105,15.40200043,16.64083672
1.106,15.40200043,16.67781067
1.107,15.40200043,16.71335602
1.108,15.40200043,16.74749184
1.109,15.40200043,16.78024101
1.11,15.40200043,16.81162453
1.111,15.40200043,16.84166527
1.112,15.40200043,16.87038231
1.113,15.40200043,16.89780045
1.114,15.40200043,16.92393875
1.115,15.40200043,16.94881821
1.116,15.40200043,16.9724617
1.117,15.40200043,16.99488831
1.118,15.40200043,17.016119
1.119,15.40200043,17.03617477
1.12,15.40200043,17.05507469
1.121,15.40200043,17.07283974
1.122,15.40200043,17.08949089
1.123,15.40200043,17.10504723
1.124,15.40200043,17.11952972
1.125,16.40500069,17.16418839
1.126,16.40500069,17.20732117
1.127,16.40500069,17.24894905
1.128,16.40500069,17.28909492
1.129,16.40500069,17.32778358
1.13,16.40500069,17.36503601
1.131,16.40500069,17.40087509
1.132,16.40500069,17.43532562
1.133,16.40500069,17.46840858
1.134,16.40500069,17.50014496
1.135,16.40500069,17.53055954
1.136,16.40500069,17.55966949
1.137,16.40500069,17.58750153
1.138,16.40500069,17.61407471
1.139,16.40500069,17.63941193
1.14,16.40500069,17.66353226
1.141,16.40500069,17.68645859
1.142,16.40500069,17.7082119
1.143,16.40500069,17.72881317
1.144,16.40500069,17.74828148
1.145,16.40500069,17.7666378
1.146,16.40500069,17.78390312
1.147,16.40500069,17.80009651
1.148,16.40500069,17.81523895
1.149,16.40500069,17.82935143
1.15,16.40500069,17.842453
1.151,16.40500069,17.85456085
1.152,16.40500069,17.86569595
1.153,16.40500069,17.87587738
1.154,16.40500069,17.8851223
1.155,16.40500069,17.8934536
1.156,16.40500069,17.90088654
1.157,16.40500069,17.90744019
1.158,16.40500069,17.91313362
1.159,16.40500069,17.91798401
1.16,16.40500069,17.92201042
1.161,16.40500069,17.92523003
1.162,16.40500069,17.9276619
1.163,16.40500069,17.92932129
1.164,16.40500069,17.93022537
1.165,16.40500069,17.93039322
1.166,16.40500069,17.92984009
1.167,16.40500069,17.92858505
1.168,16.40500069,17.92663956
1.169,16.40500069,17.92402649
1.17,16.40500069,17.92075729
1.171,16.40500069,17.91685104
1.172,16.40500069,17.912323
1.173,16.40500069,17.90718842
1.174,16.40500069,17.90146255
1.175,16.40500069,17.89516068
1.176,16.40500069,17.88829803
1.177,16.40500069,17.88088989
1.178,16.40500069,17.87295151
1.179,16.40500069,17.86449814
1.18,16.40500069,17.85554123
1.181,16.40500069,17.84609985
1.182,16.40500069,17.83618355
1.183,16.40500069,17.82580948
1.184,16.40500069,17.814991
1.185,16.72800064,17.8137989
1.186,16.72800064,17.81203079
1.187,16.72800064,17.80970001
1.188,16.72800064,17.80682373
1.189,16.72800064,17.80341339
1.19,16.72800064,17.79948425
1.191,16.72800064,17.79504967
1.192,16.72800064,17.79012299
1.193,16.72800064,17.78472137
1.194,16.72800064,17.77885437
1.195,16.72800064,17.77253723
1.196,16.72800064,17.7657814
1.197,16.72800064,17.75859833
1.198,16.72800064,17.75100708
1.199,16.72800064,17.74301338
1.2,16.72800064,17.73463249
1.201,16.72800064,17.72587776
1.202,16.72800064,17.71675873
1.203,16.72800064,17.70729065
1.204,16.72800064,17.69748306
1.205,16.72800064,17.68734741
1.206,16.72800064,17.67689514
1.207,16.72800064,17.6661377
1.208,16.72800064,17.65508652
1.209,16.72800064,17.64375305
1.21,16.72800064,17.63214684
1.211,16.72800064,17.62027931
1.212,16.72800064,17.60816002
1.213,16.72800064,17.59580231
1.214,16.72800064,17.5832119
1.215,16.72800064,17.57040215
1.216,16.72800064,17.55738068
1.217,16.72800064,17.54416084
1.218,16.72800064,17.53074837
1.219,16.72800064,17.51715279
1.22,16.72800064,17.50338554
1.221,16.72800064,17.48945618
1.222,16.72800064,17.47537231
1.223,16.72800064,17.46113968
1.224,16.72800064,17.44677353
1.225,16.72800064,17.43227577
1.226,16.72800064,17.41765976
1.227,16.72800064,17.40293121
1.228,16.72800064,17.38809967
1.23,16.72800064,17.37317085
1.231,16.72800064,17.3581543
1.232,16.72800064,17.34305763
1.232,16.72800064,17.32788849
1.233,16.72800064,17.31265259
1.234,16.72800064,17.29735947
1.235,16.72800064,17.28201485
1.236,16.72800064,17.26662636
1.237,16.72800064,17.25119972
1.238,16.72800064,17.23574257
1.239,16.72800064,17.22026062
1.24,16.72800064,17.20476151
1.241,16.72800064,17.18925095
1.242,16.72800064,17.17373466
1.243,16.72800064,17.15822029
1.244,16.72800064,17.14271164
1.245,16.06500053,17.1065712
1.246,16.06500053,17.07077217
1.247,16.06500053,17.03532028
1.248,16.06500053,17.00021744
1.249,16.06500053,16.96546745
1.25,16.06500053,16.93107224
1.251,16.06500053,16.89703178
1.253,16.06500053,16.83003235
1.254,16.06500053,16.79707718
1.255,16.06500053,16.79707718
1.255,16.06500053,16.76448822
1.256,16.06500053,16.73226547
1.257,16.06500053,16.70041275
1.258,16.06500053,16.66893196
1.259,16.06500053,16.6378212
1.26,16.06500053,16.60708618
1.261,16.06500053,16.57672501
1.262,16.06500053,16.54674149
1.263,16.06500053,16.51713562
1.264,16.06500053,16.48790741
1.265,16.06500053,16.45905876
1.266,16.06500053,16.43058968
1.267,16.06500053,16.40250206
1.268,16.06500053,16.37479591
1.269,16.06500053,16.34747314
1.27,16.06500053,16.32052994
1.271,16.06500053,16.29397202
1.272,16.06500053,16.26779556
1.273,16.06500053,16.24200439
1.274,16.06500053,16.2165947
1.275,16.06500053,16.19156837
1.276,16.06500053,16.16692352
1.277,16.06500053,16.14266396
1.278,16.06500053,16.11878586
1.279,16.06500053,16.09528923
1.28,16.06500053,16.07217407
1.281,16.06500053,16.04944038
1.282,16.06500053,16.02708626
1.283,16.06500053,16.00511169
1.284,16.06500053,15.98351669
1.285,16.06500053,15.96229935
1.286,16.06500053,15.94145966
1.287,16.06500053,15.92099476
1.288,16.06500053,15.90090466
1.289,16.06500053,15.88118839
1.29,16.06500053,15.86184502
1.291,16.06500053,15.84287167
1.292,16.06500053,15.82426834
1.293,16.06500053,15.80603409
1.294,16.06500053,15.78816509
1.295,16.06500053,15.77066231
1.296,16.06500053,15.75352287
1.297,16.06500053,15.73674393
1.298,16.06500053,15.72032642
1.299,16.06500053,15.70426655
1.3,16.06500053,15.68856335
1.301,16.06500053,15.67321491
1.302,16.06500053,15.65821838
1.303,16.06500053,15.64357185
1.304,16.06500053,15.62927437
1.305,13.73600101,15.542799
1.306,13.73600101,15.45780945
1.307,13.73600101,15.37429619
1.308,13.73600101,15.29224586
1.309,13.73600101,15.21164894
1.31,13.73600101,15.13249302
1.311,13.73600101,15.0547657
1.312,13.73600101,14.97845745
1.313,13.73600101,14.90355587
1.314,13.73600101,14.83004856
1.316,13.73600101,14.75792503
1.316,13.73600101,14.68717289
1.317,13.73600101,14.61778069
1.318,13.73600101,14.54973698
1.319,13.73600101,14.48302937
1.32,13.73600101,14.41764641
1.321,13.73600101,14.35357571
1.322,13.73600101,14.29080677
1.323,13.73600101,14.22932625
1.324,13.73600101,14.16912365
1.325,13.73600101,14.11018562
1.326,13.73600101,14.05250072
1.327,13.73600101,13.99605751
1.328,13.73600101,13.94084358
1.329,13.73600101,13.8868475
1.33,13.73600101,13.8340559
1.331,13.73600101,13.78245831
1.332,13.73600101,13.73204136
1.333,13.73600101,13.68279457
1.334,13.73600101,13.63470459
1.335,13.73600101,13.58775997
1.336,13.73600101,13.54194736
1.337,13.73600101,13.49725723
1.338,13.73600101,13.45367527
1.339,13.73600101,13.41119099
1.34,13.73600101,13.36979103
1.341,13.73600101,13.32946396
1.342,13.73600101,13.29019833
1.343,13.73600101,13.25198078
1.344,13.73600101,13.21479988
1.345,13.73600101,13.17864418
1.346,13.73600101,13.14350128
1.347,13.73600101,13.10935879
1.348,13.73600101,13.07620525
1.349,13.73600101,13.04402924
1.35,13.73600101,13.01281738
1.351,13.73600101,12.98255825
1.352,13.73600101,12.95324039
1.353,13.73600101,12.92485237
1.354,13.73600101,12.89738083
1.355,13.73600101,12.87081528
1.356,13.73600101,12.84514332
1.357,13.73600101,12.82035351
1.358,13.73600101,12.7964344
1.359,13.73600101,12.77337265
1.36,13.73600101,12.75115871
1.361,13.73600101,12.72977924
1.362,13.73600101,12.7092247
1.363,13.73600101,12.68948078
1.364,10.69300079,12.57577991
1.365,10.69300079,12.46436119
1.366,10.69300079,12.35520172
1.367,10.69300079,12.24827671
1.368,10.69300079,12.14356422
1.369,10.69300079,12.04104042
1.37,10.69300079,11.94068336
1.371,10.69300079,11.84246826
1.372,10.69300079,11.74637318
1.373,10.69300079,11.65237427
1.374,10.69300079,11.5604496
1.375,10.69300079,11.47057629
1.376,10.69300079,11.38273144
1.377,10.69300079,11.29689217
1.378,10.69300079,11.21303463
1.379,10.69300079,11.13113785
1.38,10.69300079,11.05117893
1.381,10.69300079,10.97313499
1.382,10.69300079,10.89698315
1.383,10.69300079,10.82270241
1.384,10.69300079,10.75026894
1.385,10.69300079,10.67966175
1.386,10.69300079,10.61085796
1.387,10.69300079,10.54383564
1.388,10.69300079,10.47857285
1.389,10.69300079,10.41504669
1.39,10.69300079,10.35323715
1.391,10.69300079,10.29312134
1.393,10.69300079,10.23467827
1.393,10.69300079,10.17788506
1.394,10.69300079,10.12272072
1.395,10.69300079,10.06916523
1.396,10.69300079,10.01719475
1.397,10.69300079,9.966790199
1.398,10.69300079,9.917928696
1.399,10.69300079,9.87059021
1.4,10.69300079,9.824753761
1.401,10.69300079,9.780398369
1.402,10.69300079,9.737503052
1.403,10.69300079,9.696045876
1.404,10.69300079,9.65600872
1.405,10.69300079,9.617368698
1.406,10.69300079,9.580107689
1.407,10.69300079,9.544203758
1.408,10.69300079,9.509636879
1.409,10.69300079,9.476387024
1.41,10.69300079,9.44443512
1.411,10.69300079,9.413761139
1.412,10.69300079,9.384344101
1.413,10.69300079,9.356164932
1.414,10.69300079,9.329204559
1.415,10.69300079,9.303443909
1.416,10.69300079,9.278862
1.417,10.69300079,9.255441666
1.418,10.69300079,9.233163834
1.419,10.69300079,9.212007523
1.42,10.69300079,9.191954613
1.421,10.69300079,9.172987938
1.422,10.69300079,9.155087471
1.423,10.69300079,9.138235092
1.424,9.707000732,9.091709137
1.425,9.707000732,9.046678543
1.426,9.707000732,9.00312233
1.427,9.707000732,8.961017609
1.428,9.707000732,8.920341492
1.429,9.707000732,8.881074905
1.43,9.707000732,8.843194962
1.431,9.707000732,8.806682587
1.432,9.707000732,8.771512985
1.433,9.707000732,8.737668991
1.434,9.707000732,8.705126762
1.435,9.707000732,8.673867226
1.436,9.707000732,8.6438694
1.437,9.707000732,8.615112305
1.438,9.707000732,8.58757782
1.439,9.707000732,8.561243057
1.44,9.707000732,8.536088943
1.441,9.707000732,8.512096405
1.442,9.707000732,8.489244461
1.443,9.707000732,8.467514038
1.444,9.707000732,8.446886063
1.445,9.707000732,8.427341461
1.446,9.707000732,8.408860207
1.447,9.707000732,8.391424179
1.448,9.707000732,8.375013351
1.449,9.707000732,8.359610558
1.45,9.707000732,8.34519577
1.451,9.707000732,8.331751823
1.452,9.707000732,8.319259644
1.453,9.707000732,8.307701111
1.454,9.707000732,8.297059059
1.455,9.707000732,8.287315369
1.456,9.707000732,8.278450966
